61534,742512,5425
61553,1144564,45438
61555,1612521,28424
61587,1243175,35209
61603,815761,7209
61646,1168067,6218
61656,627259,3318
61665,1709921,44777
61730,990351,9461
61732,491111,38065
61740,1640798,18419
61771,1135947,3688
61790,1223117,22910
61816,96186,42430
61818,236314,18732
61843,16796,14222
61867,505226,20531
61874,1280378,10348
61876,234598,3443
61882,780226,9356
61902,628168,8304
61933,1345307,46189
61983,1564615,28354
62007,333625,9251
62028,519800,4354
62060,,24635
62086,619154,13154
62098,1527693,6039
62151,23282,39514
62161,1061770,39162
62212,675215,15358
62218,996902,20942
62243,1609145,49469
62256,,8010
62267,,25415
62312,1812463,36555
62327,536707,10521
62352,385212,29677
62382,593599,40608
62413,688638,32243
62477,426286,49508
62490,492189,9389
62499,1629069,12428
62549,650415,22416
62556,501373,8010
62565,,39713
62587,1497871,9212
62591,662941,26979
62620,1621802,8304
62664,163533,811
62678,1222777,14671
62681,1124955,3124
62685,1653055,8606
62707,1420591,14463
62735,95953,12310
62755,332857,45856
62771,590293,40291
62817,199039,10888
62820,232112,40248
62823,756817,12381
62855,1236024,40764
62862,513578,38738
62911,476787,15903
62934,1570396,25203
62978,1465400,38936
63048,851807,1497
63050,1273771,47488
63056,539125,18017
63080,1647180,41595
63109,333131,22677
63128,1072032,23932
63140,28757,40168
63169,828111,44243
63201,1553885,18088
63216,525864,12969
63220,1132463,46233
63240,75162,40809
63246,1735697,26694
63258,658766,38536
63268,983147,49232
63348,1275111,27002
63369,426373,15104
63371,750236,38337
63443,1676713,16069
63471,491452,27841
63474,473945,18052
63498,584259,44039
63516,690678,31149
63524,598082,9019
63526,191915,32334
63608,152295,35076
63628,963348,30786
63637,1515182,14916
63645,210157,49063
63654,1551032,21647
63671,1492609,24819
63682,1276667,36797
63706,173866,32881
63709,556999,28476
63720,824505,46443
63733,349357,31513
63764,155965,10033
63791,1455339,32333
63819,1536586,24187
63832,416315,13470
63845,1262650,43646
63874,1419298,23658
63880,262354,29520
63914,1408877,11781
63916,1599947,30777
63919,1092950,23127
63959,881359,42048
64000,1206164,37263
64047,1508698,14367
64051,1483686,11843
64156,1871506,9653
64216,290177,36244
64221,135046,6847
64243,336329,35256
64288,826360,8116
64300,1400289,7693
64341,1369977,4608
64376,448853,8779
64387,734339,20217
64408,370847,18732
64426,531749,10844
64430,732085,277
64480,1304858,18870
64491,911703,29400
64506,700911,23459
64517,1123499,26274
64525,1475859,19645
64579,861603,28142
64658,1496969,41882
64681,772127,4120
64698,179408,37344
64701,1204762,35583
64714,1360613,48247
64730,347263,22416
64757,1392729,15672
64767,253268,35867
64799,1643008,30777
64806,523637,28118
64851,1329355,11418
64862,815351,4371
64876,1135508,32456
64881,383934,49897
64911,1278952,39514
64918,,28092
64948,503657,32094
64956,,9038
64965,1571509,36471
64966,1017731,38738
64998,,45965
65013,856803,36605
65045,870870,19264
65049,240823,4768
65057,1405392,354
65069,66409,10215
65074,1834663,22472
65114,82207,12651
65127,282400,5767
65144,479916,29731
65152,954849,44319
65160,1140856,32097
65163,1850942,14670
65168,960346,30730
65172,879105,4268
65174,364164,47760
65182,529114,30169
65209,1570503,439
65215,615182,6822
65228,64643,44320
65241,1323592,32445
65274,1474304,40208
65283,1420777,38420
65317,,42271
65357,1442803,20899
65506,584065,44942
65538,871812,22670
65563,268060,23162
65564,151602,29480
65570,1581053,4693
65593,588084,13643
65652,1308356,16530
65691,1855655,30732
65743,687672,14983
65748,843116,4054
65752,4515,4832
65758,1320732,26021
65765,1838760,46728
65766,1608177,35896
65771,1221778,31188
65783,71566,11820
65819,787920,13555
65846,1684186,26360
65869,1743745,3124
65938,515223,41942
65944,659628,17615
65954,1382181,294
65979,1566267,42025
65995,397167,4915
66034,1698556,4883
66067,103657,12525
66110,1666671,10453
66151,880393,26811
66153,1262609,35403
66158,422905,33912
66170,1862742,43758
66221,509446,28846
66229,137113,33205
66230,948312,9321
66234,1579989,10255
66245,700270,42301
66252,1576676,31055
66281,1827425,21079
66300,640024,49756
66344,1693033,2042
66348,851130,35196
66353,678734,17641
66362,1387909,11631
66364,829065,40208
66415,342532,22769
66424,402348,36797
66426,742134,44485
66448,1289249,2991
66466,1282962,17385
66486,1122261,11685
66563,,4481
66572,366497,46844
66578,458406,44241
66588,335843,2071
66609,1853200,21221
66681,,27021
66685,1467794,28692
66716,1248140,31193
66722,304910,48329
66727,1173736,18925
66740,1400431,32509
66745,851011,9653
66751,891635,6725
66771,1002134,3162
66779,197902,42430
66809,,10553
66818,1006099,35040
66827,971907,29926
66857,1266896,6384
66895,414644,14370
66899,845932,47956
66905,979514,12149
66911,909965,16347
66913,1245942,19869
66952,1245544,19374
66982,1306619,49390
67003,1747253,35196
67033,1037509,20355
67064,1045797,40606
67065,298644,39713
67113,721121,12142
67120,1050272,3789
67125,,27233
67140,83499,36057
67160,1851748,22756
67202,877295,3789
67203,125007,14940
67232,1697503,29834
67236,1091649,6652
67240,1561589,14290
67246,127010,4557
67302,1367885,44777
67322,1480621,20602
67324,1138645,39751
67328,325110,28053
67337,1860248,10599
67346,244303,42251
67358,351357,30786
67361,205527,30830
67385,904394,5427
67388,1058645,34894
67393,1429251,43329
67416,1511295,43696
67420,1532627,4778
67432,1964,15059
67435,915811,4112
67458,978257,8010
67476,1080674,261
67486,,25189
67490,1162534,31881
67494,718906,4138
67502,1023563,33434
67525,1637863,43344
67534,1646812,11781
67536,13481,6725
67537,608505,13969
67586,177929,19391
67611,1701680,41595
67627,437758,37898
67629,192674,41053
67686,256561,33771
67704,1090094,48076
67705,386722,22997
67715,988762,11276
67746,121127,41231
67757,624161,32738
67766,1175170,32610
67772,1317666,21021
67820,1573377,23343
67839,,8877
67844,1839760,49027
67869,,15726
67883,543236,14916
67889,665915,1096
67934,630250,46485
67940,1285208,24919
67941,1853161,49615
68004,944798,24324
68016,682396,22077
68026,725730,18072
68030,1806358,31301
68036,1753397,11015
68082,,32028
68111,719212,27449
68121,,37544
68152,1814330,195
68187,517430,27651
68207,467912,30253
68212,796110,30353
68257,1375768,30230
68262,1042649,37336
68263,,36024
68274,1806448,15899
68278,307454,27213
68294,488836,20942
68298,102489,19192
68300,416711,32702
68324,1549237,17073
68330,949259,45993
68355,1880367,8538
68359,384659,43462
68362,1268603,30732
68367,429595,30333
68377,1115217,15982
68405,1825150,37200
68407,862019,20500
68413,393224,40332
68421,1427952,30693
68427,1745440,363
68432,122613,19145
68441,1207397,28441
68478,38449,37332
68480,1532553,24852
68504,829162,28190
68517,955263,9581
68551,1341295,38001
68560,1140713,26880
68578,1095450,41384
68585,90819,47795
68595,926166,40031
68599,730681,1619
68603,1431254,41594
68606,198966,46233
68608,759860,3197
68616,950777,23169
68628,1874632,6862
68641,28538,25909
68656,1783512,15454
68729,1678984,38503
68731,1736697,39867
68752,1032106,23994
68788,1657709,41207
68793,1082913,26021
68795,1810780,41394
68804,671612,17178
68840,1064657,4911
68847,161894,48247
68849,1385922,30637
68856,396818,41911
68876,1195845,9463
68915,1821021,25554
68923,47291,27247
69003,1219012,32084
69005,1494242,27565
69008,200937,12149
69067,599259,41254
69140,1724040,28417
69153,1443012,11685
69170,1118761,38281
69172,222574,26636
69174,1348250,38724
69189,1488203,4243
69207,759679,49963
69229,663046,42392
69261,1446412,38936
69263,1544453,709
69286,778797,48486
69326,,4686
69378,132352,13745
69384,857636,35502
69417,1636729,23064
69428,1265796,12570
69455,360247,1997
69481,1091526,35641
69485,377341,10348
69488,1749520,6453
69504,1395275,36293
69562,740005,41496
69563,989840,33595
69585,1115719,772
69600,256245,48948
69628,418671,20440
69637,1425510,26459
69664,1848723,45973
69671,380682,3356
69687,,33768
69695,1445848,3014
69700,1078034,12306
69717,31677,297
69735,799215,10310
69750,1590221,43536
69766,1234683,18041
69778,1595339,22891
69783,1621909,7471
69791,1423564,13165
69870,149130,5957
69889,22434,30041
69894,1687486,4332
69906,,11811
69912,797281,21578
69925,381178,41595
69961,1244099,8624
69967,80930,2977
69972,1859611,13659
70001,1002719,3180
70009,1637005,13708
70014,867425,21205
70017,1706600,47357
70043,931991,17026
70047,196223,44868
70075,1483622,1328
70098,260494,14367
70102,1373410,25817
70128,851581,32028
70155,1914436,8245
70165,727439,33876
70166,675063,14211
70212,436034,13030
70227,1603028,47908
70245,1887814,12743
70300,1585801,19374
70327,455082,18041
70385,939601,15403
70391,725645,38001
70425,1878723,37336
70439,1062975,43348
70481,925982,18931
70505,265925,29301
70545,1538663,24110
70564,1914458,22319
70576,416226,25
70636,355999,14916
70638,15868,17879
70643,559853,20349
70672,555204,23902
70701,719191,21271
70712,1783974,42392
70750,1550709,19564
70830,816734,44969
70831,1783464,31110
70853,1589355,19833
70873,1102238,18931
70880,1291630,29731
70886,336720,45788
70892,140088,7013
70936,382524,27444
70946,710060,37707
70975,1535514,39833
70981,1831687,20440
71007,,39279
71020,197818,23162
71029,597538,38305
71091,1218382,48875
71104,630351,13517
71140,1077479,37699
71176,1470353,49422
71201,1203413,35324
71228,29329,40107
71259,,8506
71269,886624,33146
71273,1840597,38224
71279,16799,33064
71301,1690743,49001
71310,1031650,11653
71314,277525,3589
71332,551173,38655
71348,39441,16976
71403,650263,49367
71424,1035450,22220
71438,1179077,8475
71474,1542677,47030
71505,523021,45788
71535,664924,41866
71550,629081,44758
71565,1115297,43971
71602,1540602,48858
71616,1622127,20465
71624,677880,13299
71637,595601,43847
71656,1321884,28318
71725,277424,45965
71728,213819,27689
71729,134063,35473
71750,191412,12924
71770,551448,1494
71773,1877016,45161
71795,1857483,44868
71823,1501897,13703
71845,787725,13969
71868,1699277,23127
71891,647060,32683
71909,1542729,24443
71949,167970,28976
71962,1486967,43047
72032,1775011,19374
72033,536253,29397
72051,238007,44532
72064,1015803,31110
72112,1478081,18794
72156,593714,48486
72169,1042289,29306
72197,467983,1527
72221,1418338,10635
72225,1007663,44898
72251,1648955,17158
72256,1019024,41942
72261,731185,32235
72279,393107,41882
72281,1913953,42212
72349,1638563,1132
72359,1805248,44289
72377,962663,48618
72437,1132455,44507
72463,119057,23658
72496,1813119,3255
72528,1638602,30332
72568,1740092,27776
72588,1787591,970
72615,1064475,8779
72629,603542,4557
72635,1848534,14513
72748,1777363,44627
72767,1324736,18699
72792,660683,48012
72809,1466636,37038
72823,963676,22587
72856,1552918,49390
72857,1425068,29105
72875,1632882,36652
72891,1001445,20066
72963,942590,16581
72997,147318,39724
73016,1861080,21858
73047,166416,29164
73050,1910626,24516
73054,1672907,34712
73089,1514354,40690
73092,930333,19314
73105,934109,16979
73114,333899,29103
73159,1116043,45842
73168,1171068,44289
73198,16361,4481
73207,89080,41114
73233,857424,40107
73235,746634,23314
73275,1525085,28604
73279,362960,33768
73296,187106,24268
73308,89095,8567
73313,100834,43226
73323,943001,1643
73335,1882098,25235
73348,1359010,17026
73352,1143462,5114
73354,1235770,16676
73370,392410,46435
73386,1037322,904
73387,1596382,15770
73389,1532598,7994
73410,1425076,32094
73468,950791,14840
73476,758706,41496
73488,349236,13876
73494,1504712,33434
73500,1005313,23127
73519,803129,14269
73529,1470187,10888
73542,533063,30727
73605,,19973
73606,1832145,12306
73612,1377122,23425
73629,1782244,17641
73631,869452,33973
73636,346567,17825
73660,329487,13744
73664,1899737,44777
73680,1781000,18281
73681,191629,6142
73719,1571432,38125
73733,896083,21454
73752,767218,12330
73756,1883698,43009
73762,336067,42251
73767,1446992,31301
73779,829012,14702
73804,1618189,37630
73813,848432,35614
73821,975966,24627
73824,,42939
73825,10021,7304
73842,658642,40388
73843,1712865,41595
73881,1476670,45057
73885,1278790,596
73894,643712,11781
73909,1796392,4317
73913,977757,9451
73942,452530,41942
73952,48034,39107
73977,758064,17129
74009,923562,8110
74043,668996,26459
74051,1343595,45255
74075,1063894,39539
74103,690088,36015
74172,486652,12068
74174,1031092,27837
74185,224593,5521
74202,221130,33753
74204,,17646
74211,975364,9821
74221,867268,15983
74317,775718,1482
74335,498996,14463
74339,332898,27137
74372,310461,46326
74406,,12227
74424,859504,42819
74442,1828858,12616
74458,191383,18274
74491,1826145,11296
74497,1202513,6078
74553,1156256,33973
74588,1767844,36015
74593,1199109,23859
74654,250547,24056
74713,776013,26360
74718,1915233,43344
74728,1845094,43462
74729,1225513,31287
74730,455778,46714
74748,1240300,18055
74771,221672,29253
74780,1575312,1271
74791,470453,44357
74795,651755,47357
74861,1771124,18282
74880,1092823,7600
74884,1762733,14885
74898,1011394,43758
74900,1502200,3999
74903,789340,2636
74905,1080960,23343
74915,703582,32914
74920,1586405,40107
74924,1240236,3500
74954,1099607,23518
74976,331875,25436
74984,1327818,39867
75009,,8747
75010,928187,42212
75017,995961,15672
75042,998550,3040
75052,437755,12866
75065,,28750
75069,147165,16491
75112,1192788,41496
75117,276882,1263
75118,775470,32099
75121,757773,9451
75136,504760,30498
75173,1721204,4371
75209,1092878,35076
75211,455308,4201
75214,668219,46427
75222,1837333,47310
75242,72655,37132
75272,1403278,36082
75317,893855,20294
75321,998578,45803
75332,72894,24631
75342,1654679,14935
75346,,16748
75359,316427,32339
75375,130297,37864
75411,1282776,22364
75482,964619,33146
75514,706281,24150
75520,1080192,7598
75544,811714,2000
75579,1058200,47310
75635,778030,41616
75668,1329296,16569
75681,323292,37276
75751,1741656,21454
75763,1485870,34828
75773,1391462,21588
75775,291963,29706
75794,1371990,29034
75807,872047,10553
75809,1660060,32527
75832,569636,2951
75833,1614507,17521
75846,184184,1246
75856,552834,19942
75876,313201,46833
75923,1553614,37693
75942,1794816,38614
75981,1345383,13993
75982,736594,34093
76057,556518,16728
76060,1176996,7735
76064,1417539,37344
76065,1574419,5016
76093,1667440,43440
76097,1199457,25543
76120,1128171,47671
76126,1684342,29103
76156,1218454,32445
76172,309309,26811
76197,648893,28976
76232,356408,39841
76244,107859,49441
76289,237018,44601
76295,251416,15779
76354,1865961,42430
76395,417914,29406
76422,1692231,27290
76443,598575,32099
76453,414683,43481
76470,1300516,35657
76482,667703,13376
76489,230401,4317
76500,1523890,35668
76505,,3083
76510,1661348,16363
76538,63258,28692
76544,913679,46154
76573,521222,26459
76602,849421,1614
76604,1580685,1668
76610,967191,35641
76641,1280553,43325
76643,1011680,49508
76648,429645,9943
76659,464673,16992
76661,1086707,47582
76667,1846373,18052
76682,950232,20437
76714,1244907,21125
76740,1131932,4691
76782,491090,2843
76815,,36083
76822,630737,46379
76834,1149454,25102
76842,99811,29450
76851,1459283,8769
76905,781403,25722
76935,820161,27437
76961,454831,38343
77001,146524,47876
77009,562140,11609
77030,833825,2881
77032,670299,9840
77039,1348777,9580
77056,192704,36971
77058,148894,38920
77070,1081132,23459
77110,1533686,974
77117,529442,37663
77141,1827027,28486
77149,823041,17026
77152,659785,48012
77159,1860883,14328
77185,599326,20359
77201,383094,13030
77207,367196,13976
77276,812194,38520
77284,529042,36082
77315,,46367
77391,1251379,32333
77394,1061077,31305
77397,,717
77401,1791004,44634
77403,1644458,26542
77405,1041045,16189
77416,1784305,22587
77418,62838,3530
77427,1809328,8346
77445,1883889,5935
77448,1855911,13183
77460,27688,31730
77462,1080184,11797
77472,1529481,27776
77506,1442225,27067
77540,504196,31041
77577,1402977,39841
77634,33111,34310
77661,1490959,6728
77662,534991,43009
77666,1770863,6384
77688,1637745,25191
77700,373945,31053
77719,423162,12079
77723,1354712,40332
77726,925181,16992
77817,1120128,7257
77850,1534696,32111
77851,1309122,44083
77864,601318,19929
77906,,35204
77949,,5100
77968,1637161,40022
78007,174768,48899
78046,1861218,26921
78059,482614,35928
78060,32158,3924
78064,181935,34638
78085,24193,42725
78089,865059,17957
78103,,26855
78146,1060495,42646
78163,415370,37344
78165,1042179,27353
78175,347501,17907
78207,913891,45438
78251,583165,6128
78253,1585275,9943
78255,1107502,39412
78272,1558069,9501
78273,1092143,45468
78324,1654771,10871
78375,573206,12227
78376,364476,38935
78381,1897553,13690
78391,540492,46355
78393,982235,35967
78435,501225,2220
78452,990817,34093
78458,1120654,21588
78465,1417324,45077
78492,727796,34046
78521,1791496,23994
78561,1006996,5729
78591,201966,40257
78594,1031436,36782
78636,1400050,36220
78655,283078,37693
78657,844156,30693
78660,1185566,389
78664,466174,3930
78686,524392,25722
78691,654328,45414
78707,525395,42025
78736,1635416,29169
78750,1885293,2000
78781,408344,49235
78813,,4930
78832,1677514,39383
78868,1147859,34490
78870,1646464,25230
78878,1864725,4580
78884,340789,4865
78890,1849767,25089
78957,402619,7454
78977,164103,29690
78978,563091,28640
78980,1680140,36200
79005,,4733
79007,1116215,17925
79060,998320,35261
79067,1181151,2250
79087,421639,42340
79107,467062,2784
79124,1649835,2771
79132,162159,4120
79138,1657451,4138
79175,370682,27290
79201,433448,37332
79204,1083792,41374
79227,1549355,3999
79246,1328175,29520
79288,100928,11685
79314,300827,29103
79326,1444497,19869
79337,760529,36797
79349,1347593,28996
79364,1908471,9451
79367,704123,8246
79407,643180,10058
79409,1867384,38857
79418,560509,29566
79495,1457169,21283
79508,528318,9965
79524,1319361,20437
79533,747485,39973
79534,95413,9264
79551,1054720,42819
79565,435509,25990
79581,1733342,37280
79593,1114724,34735
79594,1827359,35134
79632,,18830
79647,588750,22922
79652,1132724,4291
79666,1683684,18581
79677,909964,30732
79702,1196146,40460
79714,912431,26360
79764,873742,9501
79773,342376,45993
79780,1096190,36517
79788,1716393,22319
79803,529686,9250
79813,1539719,32891
79819,1086303,40608
79876,417679,33205
79909,,23344
79943,256723,47671
79970,373885,14854
79999,534967,44873
80007,239242,6348
80012,1761059,33146
80053,697828,4201
80071,1496311,17641
80092,18281,11797
80093,978952,20325
80205,1754800,43940
80292,1543860,18052
80302,13526,20715
80304,894198,14393
80367,81155,7600
80393,533362,13918
80405,755323,39131
80408,315969,195
80426,1342911,30332
80476,1495319,8655
80523,1410133,12132
80548,1276769,39915
80559,1265514,26570
80570,228952,15548
80588,833545,33630
80619,169090,31359
80632,605822,28868
80706,32545,47878
80714,484905,39082
80719,1297800,36491
80727,560343,49756
80745,1727009,40502
80758,1438372,49783
80769,1784233,36559
80790,1688894,8759
80794,1141814,29520
80797,801190,8624
80802,1164837,40664
80805,331754,43344
80808,929953,3226
80823,419122,11282
80824,1622011,37908
80836,1390350,4551
80850,261223,17646
80890,1258670,12158
80921,331480,18703
80949,1889586,14940
80973,675502,26857
81084,1361978,39751
81091,1603673,30727
81100,981975,25894
81107,1306633,1310
81192,1455797,7151
81235,1151421,11811
81320,1289076,28088
81358,352153,45468
81400,1503503,17825
81407,766649,44503
81414,1820619,13165
81433,74105,26701
81441,1668985,46435
81449,487938,21204
81484,1800558,35134
81505,1255742,8624
81525,1724339,5415
81589,1769190,23314
81625,545114,12616
81633,1172338,30448
81644,104059,22364
81647,1803883,46844
81651,129381,41579
81668,606084,13376
81718,848001,20294
81727,1258525,33753
81739,1195454,2771
81758,744911,48618
81772,394434,28911
81782,703172,27837
81786,355687,10255
81788,934662,17178
81804,1886469,23291
81835,,4285
81866,1696269,6186
81883,1638126,31359
81900,703144,8439
81917,1445256,40460
81936,653458,10106
81956,455974,47876
81995,371211,5425
81997,1714371,16363
82027,1829827,29677
82031,1722528,3095
82032,1060895,29202
82043,737164,9581
82061,136960,48682
82094,439397,5817
82110,1806567,8506
82113,397419,1328
82118,233430,47521
82124,1821112,18870
82144,212628,14444
82195,1371219,46427
82249,1732819,42145
82281,158600,24885
82304,7692,18916
82322,919201,44555
82345,1867231,26923
82354,863885,48682
82364,1128338,27767
82371,897359,26780
82372,1598736,39981
82390,128868,20290
82412,34013,20570
82433,377885,30637
82447,396226,12496
82460,740679,3499
82478,,32914
82480,541422,20167
82502,,3589
82505,1819319,22505
82518,1693632,35031
82528,1806530,4317
82549,1744106,1096
82570,1799074,38199
82572,620742,25102
82573,1555755,10871
82575,21096,30333
82591,934368,38930
82619,1767876,10289
82632,791870,28932
82643,1911424,12919
82665,85593,24869
82681,22554,9840
82701,353054,1478
82733,398887,13876
82779,1058205,27395
82832,1024748,28491
82834,535623,4201
82885,652769,46427
82892,1614551,22325
82918,870554,38503
82924,1296153,38813
82940,795095,21805
82944,980151,41089
82948,741774,33264
82954,329596,12815
82986,844206,9459
82989,777895,14576
82992,80313,23598
82997,,46536
83015,1257490,23932
83030,1252411,43440
83034,1898686,5521
83038,1054411,14296
83051,1111918,14463
83089,200900,34389
83100,812288,44796
83110,1810607,17892
83123,1650929,43546
83124,578585,23162
83168,1823971,49352
83187,1392900,36644
83214,1498683,14671
83246,237469,9947
83268,1045304,18970
83276,1382757,166
83277,1753855,40446
83282,1386062,19192
83357,,24351
83375,1906215,5603
83403,721092,24415
83424,876123,12651
83429,339883,33205
83435,1706204,15902
83450,1484651,5668
83462,1882913,32734
83472,77579,8912
83491,1625636,37046
83494,1910170,3180
83539,109271,28142
83546,1572652,11781
83582,1698444,41873
83619,1057383,17907
83655,735244,1967
83671,1623513,20602
83672,1297925,40280
83711,1196136,4915
83712,779355,22472
83722,344856,42522
83730,1347835,23903
83769,1745153,25191
83810,1654631,37455
83837,918450,41640
83839,1155199,26634
83882,1762676,6186
83909,1318815,36784
83962,484893,8022
83965,881934,11516
83978,1649430,37344
83989,1376462,47876
84004,397262,41595
84022,1100356,5838
84029,1042973,4484
84033,765951,20531
84079,1368262,32063
84085,1673493,10453
84092,75467,41088
84113,,3318
84117,265310,35031
84132,378181,37693
84145,620317,28798
84151,1053107,47582
84168,389912,9549
84220,232781,47305
84233,644570,25778
84247,1662721,23658
84265,1031144,36517
84276,1046811,31866
84282,317311,5672
84310,427335,44601
84324,1069626,35313
84330,1430982,45977
84371,55489,45057
84414,1404127,24558
84415,691511,19391
84444,118811,16189
84473,518916,46844
84494,904627,18274
84500,1737409,19929
84509,1547362,4768
84519,874707,38655
84543,762,6104
84576,1437508,3530
84577,1330094,1643
84580,739566,14447
84581,674173,43940
84586,618260,11418
84590,871958,21714
84593,,40783
84599,746759,2066
84600,1136494,22066
84617,527995,22769
84634,592667,32528
84649,482284,30877
84663,1042514,12800
84664,1074610,29528
84672,728567,17635
84701,1506028,46298
84716,825646,40690
84731,210176,22374
84752,756422,22623
84756,596333,47971
84769,1883082,35867
84795,665685,32738
84813,227221,29496
84834,1342489,1096
84848,1313186,41442
84864,1755004,34310
84868,423684,40264
84895,645483,15090
84920,1833887,34919
84944,853848,37154
84975,1453711,10984
84978,1575079,30830
85061,1564294,42025
85062,364884,49008
85104,1235620,41492
85122,1212848,1241
85129,638173,21679
85177,1174336,34468
85178,194676,40168
85194,528057,195
85195,855806,46644
85199,617560,17922
85217,1284609,30637
85238,1388419,31345
85251,1796431,49451
85291,1380985,13684
85300,663582,42025
85304,1463853,6606
85357,1379037,33435
85362,1024495,39848
85392,730836,3251
85395,1842668,36774
85396,1221091,11450
85407,433753,6822
85462,1238857,42482
85464,1271955,40022
85533,317061,34892
85537,91478,23523
85550,627374,16767
85557,108214,48993
85569,1574150,18581
85584,1728158,44039
85619,1755576,15208
85626,118430,43536
85637,407649,11467
85645,222116,10299
85689,880699,23936
85702,1581683,11516
85704,826829,45024
85716,1620749,32944
85722,355155,34093
85729,1319664,4291
85730,1744818,45842
85747,85311,42774
85755,1730676,47956
85788,1495523,25189
85798,1672569,31202
85799,897940,40341
85820,953839,40671
85836,1640820,9947
85853,295740,49235
85868,269726,2491
85912,1180897,36646
85922,499001,32836
85970,1197883,36644
86004,72927,48131
86019,120463,47487
86096,1918877,29528
86129,390444,42899
86162,527472,25722
86166,,29619
86206,1673121,38614
86241,1285412,48798
86266,63774,40322
86267,1826912,17214
86272,265958,40280
86273,1236675,16583
86279,634556,872
86311,789534,40502
86366,1813983,14444
86389,825856,4462
86394,1482208,15678
86414,832913,36644
86435,523689,13079
86453,1221800,19544
86521,1917517,8174
86524,107168,39917
86530,821032,28835
86546,1650571,17031
86566,1514041,10106
86576,1008157,40280
86583,1250537,13470
86599,616071,36459
86601,744401,5912
86621,1414433,29706
86637,570223,6297
86644,393427,9549
86689,1714789,18661
86712,893967,37693
86725,414546,21640
86729,158793,37280
86773,1502840,16203
86792,1805079,30436
86810,1353937,32823
86821,1519991,7735
86828,1525501,14461
86861,536850,45964
86873,377613,40031
86886,386144,37865
86951,1603393,8458
86965,888217,28976
86996,1846439,9303
87001,417788,4581
87107,150559,16608
87109,694343,34093
87114,1557795,20294
87120,1200795,41591
87143,88058,27621
87182,1273893,27067
87184,518155,18931
87206,206590,23162
87220,783774,18453
87224,1039560,27108
87239,,39603
87329,1252059,45463
87333,1579378,19866
87339,69956,28053
87349,1123088,3530
87364,1140473,7998
87397,1205994,22459
87405,828925,6340
87408,1706336,1246
87425,87632,12726
87426,1562666,44758
87428,1670773,47733
87527,92352,20611
87568,377351,24502
87601,495079,37276
87602,1223512,41136
87624,1013863,22891
87630,1627365,24624
87631,404385,29450
87648,377607,7994
87658,1566129,12726
87662,1105721,45652
87684,773378,39070
87724,424243,15358
87786,425250,16831
87796,,7598
87846,507757,25189
87851,1583282,195
87899,723163,19682
87957,1100369,21161
88002,572353,22623
88024,1893791,38757
88038,470743,25317
88041,1337269,25543
88097,1324169,24436
88106,1501558,7151
88129,1702687,3255
88170,,47487
88182,1853813,36732
88198,619352,33886
88214,907133,28588
88233,,41593
88255,1113836,20899
88292,785672,7904
88353,1148836,20468
88373,1307484,44201
88384,,32509
88436,,26375
88446,492173,47908
88476,644164,4867
88504,1076042,16831
88511,476513,10476
88512,1773767,49350
88516,761537,7637
88528,,10289
88543,267296,12142
88556,69717,14541
88581,384145,10299
88598,1716480,30730
88599,1128779,488
88631,,26636
88640,839316,48993
88655,496034,2322
88662,153136,29528
88672,476507,12743
88686,512155,29306
88700,1869359,1282
88727,979937,35040
88754,513759,38224
88798,205275,39877
88810,,49390
88838,1397025,41591
88852,668580,27021
88855,421512,24882
88867,839195,47801
88915,1691299,6297
88931,421023,596
88950,860383,45897
88951,1382905,2784
88953,1414677,2223
88967,403719,9451
88984,1755464,26856
88986,103564,48682
89011,1192801,46164
89043,192395,4559
89066,1572349,24333
89079,94375,28565
89091,1415369,19673
89109,979952,28660
89127,1844557,2881
89129,1303933,36017
89130,,41665
89155,1835415,12511
89170,647640,3346
89208,793168,18041
89252,,20359
89254,116128,28005
89271,1359262,28156
89286,1329056,36083
89319,380213,40022
89323,581214,24772
89329,1352086,48618
89347,875398,25855
89359,1872409,20811
89370,116985,18786
89401,933848,34093
89413,,35134
89418,914172,7273
89430,731538,5778
89444,756928,21435
89451,1844698,8567
89470,600412,31762
89472,1444742,41942
89524,1031389,6348
89533,1028772,31274
89574,1033749,44799
89589,1365361,31193
89596,587593,25623
89602,1666643,36220
89627,1783098,36670
89670,1230665,27616
89697,28871,38614
89705,1203517,37865
89709,420551,19799
89723,167606,16692
89736,831736,26360
89753,625270,33624
89773,2522,12616
89774,1668781,2317
89784,1442852,40809
89800,703747,35076
89815,1503097,47009
89842,,42899
89862,1833971,12570
89880,167302,42025
89894,551099,765
89912,792719,18295
89942,655955,11282
89955,198513,47487
89966,142667,22525
89972,1022483,39054
90028,1142220,8346
90029,1693115,28191
90032,127722,37231
90041,1234753,49235
90042,1474750,16831
90049,656390,40264
90083,278635,39514
90086,264192,37282
90110,1751375,17796
90142,793884,46102
90152,727952,38655
90165,945653,40248
90169,525704,47337
90179,426917,46162
90206,1448812,24516
90210,25430,14413
90214,1516146,33064
90227,1619955,38281
90237,1042863,20082
90240,647909,4557
90255,1568318,28588
90258,1118897,39846
90259,454665,1096
90277,1070791,8390
90286,719652,47753
90296,1787363,49367
90305,40453,28476
90313,1572405,29103
90356,165493,41675
90395,837255,15016
90402,1600555,35928
90411,689622,19929
90414,1544686,2066
90439,280201,6340
90463,1529715,39514
90482,1548208,5672
90493,1435075,2771
90559,1745412,3538
90563,128884,41296
90580,840487,41665
90603,1265828,27371
90604,197106,45964
90634,362986,39383
90637,498086,48114
