d_week_seq1|r1|r2|r3|r4|r5|r6|round
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5289|1.29|0.96|1.41|0.95|1.22|1.02|1.37
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5290|0.89|0.76|0.93|1.01|1.15|0.94|1.18
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5291|1.22|1.23|0.92|0.87|0.96|0.90|1.08
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5292|1.30|1.10|0.98|0.97|1.04|1.13|0.80
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5293|1.20|0.84|1.02|1.29|0.90|1.01|1.28
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5294|1.01|1.06|0.88|0.73|0.76|0.79|1.13
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5295|1.12|0.90|1.20|0.90|0.90|1.16|1.10
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5296|1.08|1.26|0.85|0.85|0.96|1.31|1.05
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5297|0.82|1.13|1.02|0.93|1.17|0.89|1.34
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
5298|0.88|1.14|0.80|1.06|0.98|1.30|1.00
