ps_partkey|value
2445186|8962455.61
6112429|8962426.55
18611817|8962413.17
15235262|8962398.16
3182113|8962258.20
18783405|8962232.50
10357272|8962222.08
10291695|8962212.21
4445631|8962198.70
19171646|8962191.24
18979283|8962168.09
8381331|8962157.52
17650131|8962148.16
12534576|8962147.80
13542407|8962147.80
322232|8962131.64
3454312|8962105.71
16289213|8962060.80
3748023|8961968.40
2393110|8961937.60
1307924|8961926.05
7756774|8961922.90
7561929|8961911.20
6716222|8961856.92
5575835|8961837.30
4039550|8961836.58
2168601|8961815.07
6407856|8961810.30
14133547|8961758.08
13971463|8961756.32
15576711|8961749.82
10148461|8961680.42
18796488|8961656.66
15450323|8961634.50
14373100|8961609.60
7008708|8961589.26
1019819|8961573.32
19566541|8961560.88
16222228|8961513.96
878874|8961511.18
19929511|8961467.01
3689850|8961416.72
14209859|8961391.67
11718035|8961316.20
18199239|8961294.72
17131528|8961246.72
12557727|8961209.12
145333|8961170.40
3215906|8961098.02
16757433|8961079.82
15598818|8961071.60
18411025|8961071.14
1181398|8961035.34
5533575|8960980.47
7800229|8960899.02
10691993|8960897.61
7267334|8960859.84
1870448|8960795.80
4488101|8960777.99
6508163|8960755.30
18632220|8960729.05
17722529|8960704.15
9478323|8960658.85
109486|8960628.80
9255801|8960595.15
3562896|8960586.48
5560258|8960539.67
14730848|8960539.52
17132755|8960502.24
9243151|8960485.33
2751250|8960466.69
10623759|8960466.28
19290282|8960431.76
19688954|8960392.00
8329488|8960386.84
13618648|8960368.05
14417310|8960358.18
17109190|8960358.18
6982869|8960341.20
6724363|8960340.48
3434013|8960321.38
893594|8960306.40
8727952|8960276.16
4703780|8960264.60
16920056|8960249.10
6025166|8960230.80
16851524|8960167.84
3385799|8960166.01
8646457|8960158.80
336753|8960110.48
9974740|8960082.56
2021611|8960077.75
13809767|8960040.64
10686155|8960032.12
12568818|8960024.75
7320476|8959960.50
11630050|8959950.80
13491270|8959941.29
7639783|8959940.33
15981756|8959927.47
16254150|8959921.92
17560189|8959909.52
18426661|8959875.00
4635905|8959840.83
16795290|8959840.26
18682663|8959831.68
18079619|8959815.88
10498884|8959812.33
5205516|8959752.27
4274845|8959713.63
5664334|8959687.70
15286454|8959678.00
18361191|8959675.38
11658277|8959673.13
18519601|8959642.06
15892591|8959641.35
1945029|8959638.35
7282165|8959560.20
13606760|8959546.89
19344935|8959536.72
6273335|8959530.82
10298795|8959519.95
13217541|8959503.70
3059025|8959464.50
10166038|8959459.56
12103872|8959452.95
15668892|8959426.58
10134943|8959417.12
9424692|8959352.18
3496369|8959340.16
14935992|8959327.54
18036640|8959320.00
16294065|8959309.06
198093|8959305.60
16533914|8959253.85
19915556|8959208.63
996466|8959161.33
9907948|8959156.16
8419712|8959128.12
17572350|8959114.32
9371375|8959110.81
15469769|8959072.85
14571586|8959048.37
4401878|8958950.00
4924833|8958919.75
11343100|8958917.54
6750156|8958834.40
18612987|8958799.72
19528574|8958747.30
10657331|8958737.48
16545071|8958736.80
16413485|8958720.00
3745969|8958702.83
19541528|8958661.80
3075187|8958659.38
13094694|8958645.98
15964479|8958625.00
8389857|8958613.52
9822628|8958600.92
17619239|8958573.80
18581158|8958568.92
14352032|8958562.35
1421176|8958561.48
7801181|8958557.34
11379415|8958523.20
13472389|8958520.01
1332820|8958485.57
17957975|8958477.75
14911483|8958466.71
12885105|8958459.65
14637536|8958450.54
17282148|8958354.68
9691754|8958336.83
10104961|8958305.86
3797109|8958299.09
12345636|8958297.60
726654|8958267.68
2633954|8958257.44
7102925|8958253.73
11640388|8958228.48
6824006|8958211.80
18352290|8958199.30
7511748|8958197.70
8399130|8958191.34
15457480|8958156.46
13215992|8958154.77
11256261|8958147.39
12210029|8958144.80
9904957|8958134.44
10914199|8958118.70
17116351|8958082.74
8690788|8958052.86
12775841|8958023.27
19208671|8957970.50
3127824|8957900.67
7672158|8957851.32
19872270|8957846.79
5395225|8957839.28
6646744|8957800.32
18438169|8957787.86
13792260|8957770.11
19743706|8957745.90
13799836|8957724.24
4929420|8957712.60
7709887|8957664.76
11920940|8957664.00
4765043|8957663.26
2866505|8957658.48
8999188|8957625.54
17729711|8957619.00
891080|8957568.48
17473500|8957566.80
5563729|8957495.40
19135048|8957491.40
14109674|8957411.04
395216|8957390.47
1586156|8957315.64
15254623|8957288.22
18954928|8957279.34
7949379|8957274.48
6993281|8957255.14
9575470|8957249.66
7417819|8957245.05
15803890|8957206.97
3701918|8957197.16
3311751|8957174.40
3217232|8957150.28
4504084|8957101.68
15241394|8957084.92
13345211|8957012.58
19481860|8956975.56
15034831|8956952.69
6978952|8956921.85
6623981|8956875.20
15234873|8956864.80
15866416|8956839.12
16184351|8956821.92
1103718|8956809.05
726484|8956793.25
12344016|8956751.30
7074044|8956748.38
6955780|8956747.80
11566851|8956634.03
15381250|8956630.20
7636486|8956613.58
6061442|8956612.26
3588184|8956604.84
9890502|8956597.92
8353591|8956543.86
18672610|8956540.80
3029306|8956536.24
9920347|8956488.42
15979533|8956474.24
7204733|8956462.58
11732738|8956455.64
18345260|8956444.20
8568244|8956437.85
14293000|8956435.41
11310836|8956404.72
5388441|8956389.00
16626336|8956327.64
19619972|8956315.20
19912468|8956286.64
18175024|8956235.70
16598907|8956229.02
5643778|8956205.54
18920565|8956147.62
16656305|8956139.95
18151447|8956137.57
4296879|8956105.60
18348924|8956044.30
8794178|8956026.30
18560928|8956021.30
2708352|8955930.78
1152124|8955887.79
5283251|8955883.46
12384172|8955871.00
17410637|8955854.44
15764848|8955831.25
17293923|8955795.84
1190968|8955791.54
9902074|8955783.20
12557097|8955780.20
7263082|8955770.22
5029475|8955766.60
2877524|8955726.56
6074650|8955662.46
12908098|8955656.12
7716710|8955648.90
17579757|8955617.32
12706108|8955594.46
12556096|8955512.82
904557|8955505.59
9416084|8955482.85
9250844|8955469.64
4944072|8955463.68
18163635|8955451.02
15069883|8955433.44
3307611|8955422.76
14442007|8955313.95
18367803|8955311.28
19387002|8955225.56
13126158|8955216.70
11658463|8955214.50
3055772|8955198.44
14100085|8955192.73
4159580|8955138.50
17784876|8955095.80
13867166|8954967.56
18412259|8954952.16
8415539|8954949.48
10797974|8954900.25
15318041|8954870.72
2519982|8954858.40
15740798|8954739.59
9982951|8954680.42
6727171|8954646.80
19763712|8954574.78
13566685|8954540.85
14075517|8954519.75
111157|8954466.94
10974087|8954436.68
1340116|8954395.68
3566977|8954335.60
8449176|8954325.60
15870440|8954314.74
5826764|8954309.88
14184057|8954306.39
2051523|8954293.89
13375002|8954286.30
12378651|8954266.86
5900753|8954251.85
6899430|8954220.15
7524641|8954178.62
8966455|8954133.36
6660333|8954072.70
17568934|8954063.50
5084781|8954048.90
12601505|8954015.36
4361522|8954014.16
12477419|8953964.18
5247639|8953950.81
13894663|8953901.34
19429694|8953892.09
7082935|8953851.83
3996439|8953780.59
11646604|8953760.25
3964787|8953730.72
19318362|8953703.22
9912609|8953678.25
5704692|8953655.74
12368608|8953645.68
3453714|8953630.80
4476544|8953613.00
6290129|8953602.30
14413011|8953588.56
17769588|8953585.25
19774800|8953518.32
10643763|8953451.62
14834182|8953450.25
1581982|8953401.33
4290401|8953381.20
1038358|8953380.10
2418425|8953363.45
6407240|8953359.10
5937963|8953352.32
6660368|8953352.18
15595734|8953327.36
8397744|8953315.20
1503409|8953309.08
19952892|8953278.14
6210102|8953277.94
473705|8953212.25
10098336|8953210.07
475595|8953172.24
13035261|8953133.20
4548974|8953090.58
16369754|8953043.85
7232201|8952994.23
1642023|8952960.40
19364656|8952954.80
6498781|8952905.87
8788885|8952889.16
11481099|8952886.80
17882166|8952869.78
15806959|8952843.12
10553285|8952806.97
1478103|8952798.10
12859171|8952747.87
1493555|8952729.24
10716469|8952645.28
18599955|8952640.41
3146276|8952573.00
16614650|8952551.04
16619556|8952507.96
15827166|8952507.69
9988250|8952491.52
11895931|8952491.10
5253942|8952455.70
11243873|8952425.69
13372433|8952424.21
5433097|8952417.65
7915017|8952396.30
848108|8952392.67
5190525|8952364.52
15478167|8952329.01
15623647|8952316.16
7192874|8952307.83
4942479|8952290.72
9889432|8952283.56
11085191|8952279.91
16565356|8952273.90
13579769|8952237.46
4128467|8952124.50
1995638|8952097.94
5436919|8952085.76
17941745|8952069.90
10591960|8952068.06
1632890|8952065.20
10939596|8952050.40
19482414|8952048.00
9057755|8951964.30
9779878|8951959.50
6632327|8951938.66
14906966|8951858.45
19586865|8951848.05
3323258|8951809.30
2473982|8951808.42
14960321|8951795.54
14223321|8951775.68
18152148|8951746.95
14200700|8951744.72
18914161|8951735.60
9460917|8951735.04
9937795|8951728.26
17316522|8951717.70
2424281|8951700.26
3446676|8951696.82
7260119|8951663.52
19284550|8951659.92
14436959|8951634.04
8547894|8951620.64
18974606|8951589.84
4795287|8951582.64
6236430|8951552.65
18252768|8951543.94
11960065|8951516.73
6964750|8951510.40
11992580|8951495.52
7237981|8951487.33
10950224|8951369.05
19600230|8951348.16
19850614|8951335.59
8549970|8951316.30
545099|8951264.50
1192599|8951256.73
19176312|8951251.91
1353942|8951206.40
18452364|8951198.62
4161403|8951174.00
14872354|8951116.16
19275680|8951088.48
13586986|8951087.97
12861865|8951071.76
1371673|8951044.46
10393884|8951030.50
11512732|8951026.60
10392095|8950978.08
18084572|8950973.76
12800454|8950966.15
13644602|8950963.80
19288067|8950903.76
16729633|8950888.38
9214784|8950859.16
3063950|8950802.00
7912099|8950753.80
1768980|8950742.10
1834786|8950722.48
14170180|8950673.60
17256384|8950668.60
8322958|8950665.36
8209878|8950625.95
15676283|8950604.76
5501069|8950592.95
9809506|8950558.75
17593322|8950510.80
3658967|8950490.88
15233241|8950489.80
298232|8950477.57
17067845|8950468.31
350701|8950369.48
6273553|8950364.68
8799497|8950356.72
9934983|8950346.02
18939816|8950292.10
17523118|8950261.56
17050851|8950251.30
9797021|8950240.26
14931103|8950227.34
11912508|8950214.10
11306224|8950118.73
8650206|8950107.30
3386425|8950098.78
8591939|8950034.22
13115325|8949958.85
12764731|8949933.80
6216028|8949930.45
8934248|8949929.40
16908724|8949921.12
6917767|8949877.65
11239878|8949864.00
15974089|8949828.13
16150282|8949822.50
15923869|8949777.90
12024746|8949732.00
5510344|8949715.32
18811367|8949697.25
13094794|8949659.58
13400567|8949640.36
16644147|8949609.72
18714973|8949599.06
16699051|8949582.65
16195319|8949551.52
9365758|8949502.68
8978711|8949501.08
13726431|8949470.04
7965014|8949468.15
8123005|8949410.86
3022430|8949362.10
11162318|8949353.46
482286|8949343.92
11525986|8949342.64
4112706|8949335.04
15031001|8949309.00
15530975|8949261.07
15974083|8949246.15
1454809|8949228.14
14672254|8949221.55
6360237|8949216.72
5371938|8949215.70
13611091|8949054.82
3817604|8949043.40
14731198|8949038.37
19418087|8949033.72
18045033|8948975.13
1068492|8948962.40
14004589|8948916.00
18374241|8948871.36
11081995|8948864.84
5552912|8948859.72
10111449|8948837.82
7908080|8948773.12
17665986|8948733.60
19278098|8948715.57
17118712|8948682.61
263126|8948604.24
2242657|8948561.19
19851973|8948536.24
13941496|8948494.60
4379540|8948480.77
16349614|8948466.65
16496419|8948461.32
17598360|8948424.30
3303731|8948421.89
17863995|8948304.43
16635931|8948278.68
15466693|8948262.24
4857536|8948229.21
3826698|8948213.80
19709292|8948213.40
15668466|8948194.21
12701406|8948180.72
319857|8948097.60
111940|8947988.08
6526113|8947939.38
12663736|8947919.88
11195286|8947871.63
15595530|8947805.75
11893032|8947798.40
9508643|8947752.78
2467803|8947700.20
17210460|8947659.60
17822344|8947643.10
13673295|8947627.56
19034371|8947624.83
3776972|8947548.65
18808433|8947547.18
1616491|8947519.58
89888|8947478.16
3632995|8947375.46
3755393|8947343.27
8575033|8947323.58
18704381|8947315.36
6063124|8947302.00
19371926|8947298.95
16711246|8947181.60
6182663|8947180.55
739343|8947170.54
14744490|8947164.60
15325863|8947161.06
9874114|8947156.48
16446461|8947126.52
15024733|8947105.70
3193452|8947073.13
14698552|8947066.60
16672705|8947061.64
2635585|8947059.00
13449929|8947055.96
14782418|8947046.85
2060990|8947045.28
7216565|8947026.34
19790439|8947019.83
16005370|8947015.18
9518554|8946967.02
4517112|8946966.42
7464084|8946923.31
3104558|8946913.28
15464313|8946908.76
19093990|8946903.03
10956336|8946878.59
14207186|8946817.12
15718939|8946804.62
18653580|8946792.40
19099471|8946775.50
15646104|8946757.04
142807|8946749.68
12805239|8946663.82
1027750|8946652.22
6921328|8946641.34
15749564|8946640.76
18395887|8946606.25
16136159|8946583.74
5988202|8946556.03
6114726|8946552.60
15373446|8946491.36
6018|8946472.08
5471357|8946447.34
11410670|8946371.40
9921878|8946371.10
5571581|8946356.00
19839257|8946306.41
15764666|8946273.75
15894565|8946273.63
7258621|8946253.20
7608382|8946225.60
7030049|8946163.84
19647494|8946150.39
19547378|8946147.89
417201|8946123.18
4635260|8946117.68
7228534|8946117.18
2124262|8946098.55
6894956|8946090.44
11713784|8946075.12
12622965|8946068.32
2224240|8946057.00
19923806|8946005.31
19828943|8945966.04
16190617|8945962.86
2256686|8945962.02
2266596|8945937.57
17389544|8945909.11
13638414|8945864.34
10910828|8945861.96
10932719|8945781.60
3906925|8945780.04
2259988|8945774.48
3430715|8945734.40
15910847|8945729.02
11244214|8945697.74
4524826|8945671.86
16163582|8945661.37
15462285|8945622.40
8820947|8945610.96
3587509|8945536.59
15361352|8945525.96
16116136|8945408.25
4646259|8945381.43
1144902|8945357.39
19110084|8945355.75
17502353|8945347.18
4109408|8945311.68
6548718|8945302.08
3561128|8945280.75
10122527|8945260.35
1475528|8945227.48
9741363|8945211.94
4973859|8945199.80
11845230|8945141.58
19020078|8945136.69
15178948|8945095.99
17444965|8945064.79
18783228|8945056.76
9317945|8945046.88
5240836|8945036.90
3885436|8945028.72
2370034|8945011.71
285102|8945008.86
18970619|8945006.08
6550460|8945000.00
14797082|8944979.34
2509373|8944971.12
10927825|8944968.20
18610730|8944964.14
1471222|8944928.19
12877060|8944859.70
8058799|8944771.70
19457646|8944765.15
1460410|8944750.00
10524592|8944727.40
1703977|8944713.26
7270455|8944684.87
3371851|8944665.60
6826109|8944661.55
2855472|8944629.33
15529475|8944618.06
9960589|8944598.75
19688565|8944575.13
18355386|8944541.52
7761148|8944537.50
10738305|8944508.65
6849399|8944487.04
15820463|8944464.36
10346374|8944461.64
5530458|8944424.97
12491674|8944410.00
15049706|8944397.64
18852576|8944386.49
2858399|8944381.59
5940009|8944365.60
6745527|8944342.68
16477473|8944319.10
14945318|8944287.24
11321505|8944268.70
10801627|8944131.60
228078|8944125.00
5728596|8944122.00
10110845|8944100.30
9164796|8944057.83
5958895|8944039.96
3845264|8944029.80
2184862|8944005.60
535648|8943978.10
12095052|8943975.95
15372370|8943973.20
10344282|8943957.68
12722790|8943947.60
930324|8943928.72
11798320|8943849.90
16053835|8943780.80
13114525|8943763.50
11594322|8943733.87
14764154|8943726.60
4241127|8943725.39
15661532|8943722.90
10948431|8943676.80
13931018|8943625.98
12327476|8943586.76
15705450|8943533.17
11348594|8943504.62
4139367|8943483.00
8409855|8943420.29
4282850|8943406.52
13605933|8943402.30
6114840|8943400.40
116834|8943353.37
18582319|8943290.20
19895003|8943256.05
3452882|8943247.10
1221000|8943226.68
16524816|8943194.24
17853451|8943153.45
7598614|8943150.26
615632|8943144.53
17435981|8943124.93
16850448|8943121.71
5551338|8943119.24
14834227|8943090.42
16648533|8943084.96
2142562|8943067.20
7338208|8943027.29
18093121|8942964.48
2512264|8942916.32
11908272|8942875.66
14962768|8942868.48
16856498|8942817.83
14163000|8942795.82
11275928|8942778.56
681747|8942753.92
5034778|8942739.84
13485955|8942739.16
18362662|8942726.34
6623970|8942721.30
10976517|8942664.36
6881084|8942638.04
19198529|8942638.04
10017407|8942601.75
7504177|8942594.60
17740755|8942577.67
8303534|8942527.65
12402356|8942453.76
8342019|8942421.60
8256746|8942388.96
5289631|8942362.76
12326422|8942330.28
6872825|8942327.00
5036344|8942326.03
6078111|8942325.14
3418597|8942302.44
7428654|8942294.77
727436|8942277.60
19527046|8942265.30
7747027|8942252.34
7087331|8942246.07
13800454|8942216.16
12855588|8942193.96
4650207|8942147.41
5207867|8942055.85
1689666|8942044.91
11143168|8942016.00
12720377|8942012.35
3527829|8941995.81
6633143|8941988.10
5931485|8941986.90
9753893|8941960.24
19899097|8941949.10
13964864|8941946.34
8452831|8941941.84
17138605|8941850.46
8299902|8941834.80
18351819|8941815.00
13717766|8941811.86
1428348|8941774.75
2253381|8941725.00
13311749|8941698.96
6823506|8941690.67
16115845|8941670.40
18044264|8941656.93
8511856|8941592.00
18936432|8941544.40
1976315|8941515.20
5768556|8941474.16
795866|8941425.57
13527531|8941409.76
2943465|8941378.15
8343549|8941359.48
8706812|8941354.54
8688242|8941327.20
12914779|8941305.52
9967006|8941278.59
811093|8941231.12
5390862|8941190.98
2142825|8941166.96
11628275|8941158.83
16176043|8941101.51
11038500|8941063.13
7888739|8941055.20
15783035|8941012.00
17765702|8940972.80
15875639|8940968.00
11537694|8940955.85
282696|8940941.52
16202040|8940940.90
19134146|8940936.69
11717559|8940931.96
15758792|8940931.25
3610253|8940915.56
12099083|8940881.88
1066446|8940873.45
16696350|8940776.80
13325562|8940754.78
581659|8940741.27
18130427|8940728.40
3778077|8940692.25
5952593|8940648.00
18557372|8940616.38
2525073|8940599.70
13917941|8940599.34
12896911|8940577.80
521572|8940500.52
14994005|8940494.12
5013096|8940483.64
8246953|8940472.26
18615412|8940458.90
14766000|8940442.08
1218720|8940435.03
6118270|8940427.75
4920011|8940412.38
15509936|8940405.92
13091082|8940363.24
9805795|8940358.96
17599902|8940357.45
10701540|8940335.52
2073154|8940326.05
3062760|8940300.09
11163461|8940269.80
15290772|8940266.56
6922382|8940266.46
9244702|8940244.07
66980|8940236.47
15005475|8940219.05
15247415|8940218.40
7780228|8940178.80
12802180|8940172.36
9030012|8940141.20
6998329|8940094.08
8603877|8940080.55
13061577|8940043.00
9774859|8939993.40
5883241|8939983.80
13048674|8939946.57
19753604|8939925.33
17680283|8939921.58
17435406|8939914.07
9796708|8939870.52
8991388|8939862.48
19255372|8939810.99
10531584|8939789.00
9961339|8939693.70
1534406|8939678.31
17868250|8939632.41
17375811|8939631.05
10272042|8939609.13
19093224|8939606.40
1307889|8939605.17
4035733|8939588.27
18602782|8939576.88
15776507|8939575.92
14751413|8939568.83
14492408|8939568.25
19722280|8939504.50
11357243|8939458.77
19400704|8939456.72
15839782|8939434.56
30982|8939421.12
10862692|8939362.52
2116574|8939345.65
17475448|8939282.48
18865297|8939277.48
371721|8939182.08
12423378|8939150.70
4429395|8939141.00
6928905|8939114.76
5807703|8939102.06
19051904|8939091.30
13930416|8939022.40
5206173|8939009.67
2235172|8939004.50
4601066|8938964.65
9903194|8938916.00
10520311|8938892.70
12195583|8938870.37
5514321|8938802.80
14702189|8938780.90
9715027|8938752.66
19562864|8938719.58
10695760|8938716.78
9374984|8938707.12
9194239|8938705.23
11547533|8938663.12
11582169|8938659.46
16638805|8938651.25
4754817|8938625.67
6007389|8938616.40
1430269|8938615.60
16644696|8938597.20
9986983|8938591.54
14367034|8938589.36
6655454|8938568.30
1279864|8938509.93
15503915|8938501.44
7723130|8938476.12
12514314|8938465.70
7990330|8938430.87
9354197|8938427.81
9010357|8938413.87
19332722|8938408.95
16059896|8938402.33
3669657|8938371.63
14846297|8938360.00
6398483|8938310.28
4274396|8938275.00
17530967|8938271.54
10017623|8938270.74
9793890|8938253.35
19932834|8938243.68
10820075|8938206.09
18778157|8938204.80
6868138|8938166.88
8626124|8938151.60
487566|8938121.28
4129380|8938109.85
11027397|8938100.68
4797514|8938093.92
10360181|8938040.20
3898213|8938038.06
1168260|8937993.23
3850762|8937975.51
7535243|8937913.11
9108957|8937874.33
3039384|8937852.59
12900876|8937835.08
9728603|8937824.05
6250626|8937821.80
17670484|8937805.90
3188741|8937745.33
17862708|8937731.65
16186285|8937670.77
4102974|8937651.30
1321716|8937523.49
1221116|8937486.56
12704103|8937471.20
8291635|8937432.60
11378862|8937430.40
14537800|8937405.27
11554533|8937384.98
6340263|8937376.00
4089467|8937369.55
4409437|8937296.95
892633|8937256.02
12395586|8937253.64
17228233|8937216.00
7063132|8937143.46
18498184|8937119.23
14518404|8937098.85
17079952|8937091.80
2163863|8937035.58
6618150|8937033.42
19470740|8936989.52
15465100|8936890.80
1331602|8936879.54
15714331|8936817.38
15048736|8936793.24
2979935|8936770.28
2934915|8936769.89
13779959|8936749.70
16401086|8936744.10
17618507|8936709.60
17439199|8936647.32
18859419|8936572.95
3790019|8936512.11
5924084|8936468.28
9717326|8936410.70
6131967|8936323.50
6011599|8936292.42
1082855|8936245.11
899914|8936242.85
2958134|8936231.26
8952176|8936225.00
7335664|8936178.90
7894848|8936126.80
3085988|8936080.70
4345724|8936070.00
1788615|8935996.05
2568823|8935985.76
1934041|8935882.28
9098933|8935853.01
4299829|8935844.06
5676003|8935834.08
11207355|8935819.49
1102361|8935786.74
19098052|8935783.30
18783164|8935775.49
19679447|8935772.38
8947793|8935735.06
19525628|8935700.31
2436519|8935657.61
16502516|8935601.38
11110520|8935595.08
17535807|8935568.30
11659459|8935482.33
13953055|8935472.76
5178276|8935470.00
4923148|8935456.74
10527407|8935439.70
11682391|8935349.00
14894684|8935325.70
12514845|8935310.67
3265375|8935308.48
19427215|8935293.50
9279328|8935260.72
4760803|8935260.20
6239655|8935259.76
1189376|8935243.80
13273069|8935235.64
9081219|8935220.60
5337458|8935206.38
4456417|8935205.44
2581937|8935197.26
12203092|8935173.12
17755657|8935140.05
6498027|8935094.66
10020990|8935092.18
1603598|8935071.36
6975941|8935048.35
17906240|8934981.60
10874660|8934953.50
17503240|8934920.86
7695318|8934897.87
3066566|8934855.54
10310840|8934852.11
2684994|8934851.12
5001301|8934847.10
11889782|8934842.88
11795437|8934759.90
14844029|8934731.68
18566554|8934727.40
753654|8934666.33
7638188|8934663.36
14035489|8934631.11
10979514|8934607.56
14084738|8934605.28
15079166|8934599.05
11658199|8934568.54
15983231|8934532.80
15472698|8934500.28
7871512|8934484.90
243596|8934482.25
11902629|8934477.36
15954764|8934451.01
18795852|8934406.44
19865754|8934374.20
1418105|8934337.83
12623112|8934329.90
12393236|8934318.89
4455762|8934312.24
6393662|8934280.74
9124949|8934205.58
9163377|8934184.57
555634|8934177.82
3842849|8934174.62
13609995|8934163.12
2594614|8934115.40
17450719|8934111.72
9906091|8934111.47
16985559|8934097.29
7358889|8934068.80
3346176|8934049.95
4456038|8934002.25
3827091|8933964.23
13134841|8933956.24
19465463|8933947.56
11142535|8933920.38
3627527|8933909.97
13293777|8933892.88
7167425|8933892.37
5084295|8933889.93
3760048|8933887.70
12151679|8933884.16
11701981|8933871.68
2514565|8933870.08
10696467|8933849.25
10115949|8933848.20
14342626|8933802.26
13961408|8933800.00
5972143|8933798.54
2527094|8933774.68
4979190|8933774.68
19295185|8933723.04
16055320|8933719.00
1884764|8933633.28
10286391|8933610.50
19358404|8933571.40
4435140|8933556.93
1499556|8933549.15
10354443|8933503.84
804573|8933482.58
3471461|8933413.23
15473729|8933408.30
8447098|8933400.15
1317162|8933377.10
16099240|8933358.06
11034329|8933250.08
11925333|8933224.86
10478089|8933187.60
19905473|8933172.14
10892666|8933165.50
6176815|8933046.15
19428767|8933042.68
8027400|8933040.68
13741101|8933032.46
8747248|8933028.42
1816921|8933010.65
19362666|8932996.25
15294035|8932984.00
3372771|8932939.68
7139008|8932935.72
4320925|8932925.35
5199197|8932887.04
12060864|8932869.63
10508116|8932863.72
9156554|8932858.34
1445806|8932828.52
2082643|8932805.43
3933161|8932782.76
6458639|8932780.44
6699185|8932779.99
16503654|8932764.18
6666665|8932693.04
4752514|8932689.48
5050883|8932684.20
19404238|8932584.54
19973061|8932574.04
19569771|8932566.30
197516|8932553.90
11083805|8932526.91
357854|8932514.88
11234516|8932502.56
16793415|8932498.40
1835146|8932483.35
2846174|8932471.21
3032036|8932450.80
13451499|8932434.26
18457203|8932431.55
4229202|8932395.00
10429008|8932367.40
9481544|8932353.10
11914584|8932326.30
17650598|8932300.39
7683407|8932258.80
1124976|8932237.50
14069307|8932230.25
3813325|8932180.60
16605056|8932178.92
16738480|8932171.50
2090312|8932145.60
2792835|8932142.02
7742079|8932111.54
7128081|8932101.95
13916968|8932045.21
13803762|8932024.37
18066504|8932015.50
4313661|8932005.00
8788663|8931942.86
15041260|8931937.52
5194711|8931919.04
2066218|8931905.20
11990417|8931884.52
11332585|8931835.14
10738156|8931830.83
5789165|8931827.38
9536938|8931812.61
19954305|8931798.20
9758302|8931797.97
5317703|8931792.87
5549691|8931780.60
12164967|8931758.36
3683869|8931722.60
9229732|8931696.08
14993602|8931695.44
720688|8931627.90
15075155|8931620.31
19031741|8931570.26
578269|8931564.55
4899762|8931553.24
16712713|8931531.84
14084121|8931521.10
8996935|8931519.61
11561336|8931495.12
15540811|8931486.96
10584524|8931458.90
10220680|8931400.75
6088060|8931388.66
11551123|8931268.00
7212776|8931209.04
2448427|8931181.96
1905990|8931113.04
221848|8931108.48
14738965|8931107.28
18474493|8931101.15
13995448|8931081.47
7204389|8931068.76
8100178|8931042.33
11510451|8931035.40
14975703|8930977.82
8991207|8930973.52
19954048|8930931.57
5043029|8930914.86
8860349|8930908.64
4748503|8930864.40
18980332|8930862.40
7325240|8930850.48
4698661|8930845.44
14965796|8930823.52
5019751|8930817.61
5169595|8930795.94
9216841|8930788.86
16371022|8930784.00
18722502|8930769.80
1694002|8930702.56
7846546|8930634.88
163636|8930632.25
8282994|8930614.19
4856389|8930602.20
1928635|8930583.90
3678922|8930558.35
2376528|8930505.85
19763797|8930450.42
1494807|8930438.56
4769452|8930396.10
11591416|8930347.20
14231929|8930326.86
8862179|8930325.36
8838793|8930311.92
10010432|8930305.98
1645828|8930239.20
10036746|8930223.12
5776493|8930214.85
6991216|8930200.12
4625246|8930192.79
17574865|8930183.05
3315609|8930170.80
18781074|8930148.96
7579923|8930096.96
4557151|8930081.89
4168101|8930075.35
752865|8930057.92
245527|8930040.72
7979286|8930034.45
3141920|8930010.96
16791853|8929951.54
11901045|8929948.89
487446|8929899.36
16874445|8929866.16
16768125|8929860.45
6846415|8929851.28
10399250|8929845.40
9911824|8929772.10
14207236|8929750.14
9982462|8929737.27
5635938|8929735.39
15852871|8929725.32
10679711|8929648.38
17963908|8929604.18
19997101|8929567.12
14719454|8929554.21
3347687|8929542.93
19485527|8929506.20
7300615|8929482.84
18846377|8929468.15
11400072|8929424.28
6477530|8929414.20
9813745|8929406.70
14266273|8929357.36
12841560|8929324.32
5633848|8929303.08
1960668|8929290.95
5723436|8929272.44
1341143|8929254.60
327258|8929248.25
11332982|8929235.34
8101228|8929221.02
4822961|8929215.15
7668299|8929194.30
10860812|8929048.80
4274091|8929032.51
11609511|8928929.32
16512201|8928885.60
5791504|8928848.07
3782748|8928821.70
12653589|8928814.44
8733865|8928807.75
216586|8928787.95
2223753|8928783.18
10716048|8928768.65
12343246|8928760.12
2629649|8928753.69
12517875|8928683.85
13594121|8928670.50
7447440|8928663.48
11593547|8928635.22
937744|8928633.81
11354383|8928631.06
14167283|8928623.65
2014267|8928621.24
2263545|8928503.55
3526244|8928486.87
3460447|8928484.40
3291373|8928465.00
13965111|8928448.08
2709866|8928403.09
12072996|8928358.18
9315082|8928343.20
10998389|8928307.08
7935525|8928302.20
17346131|8928216.70
19690524|8928210.40
9236801|8928188.40
2759074|8928165.20
2348285|8928161.14
6682458|8928160.35
11523655|8928152.19
17765115|8928150.92
1743682|8928150.85
17151978|8928099.20
17789174|8928075.12
4463696|8928045.92
12119246|8927983.94
3655859|8927948.26
15392084|8927936.56
2635390|8927914.82
18939057|8927897.70
15282072|8927878.44
16348015|8927858.24
17471965|8927817.66
