product_name|store_name|store_zip|b_street_number|b_street_name|b_city|b_zip|c_street_number|c_street_name|c_city|c_zip|cs1syear|cs1cnt|s11|s21|s31|s12|s22|s32|syear|cnt
n stbaresecallyableought|n st|31933|154|Valley 4th|Vista|94694|95|1st North|Bunker Hill|20150|1999|1|3.69|3.76|0.00|22.30|22.96|0.00|2000|1
n stbaresecallyableought|n st|73451|980|1st |Pleasant Grove|54136|947|Third |Oak Hill|67838|1999|1|16.76|23.29|0.00|10.62|16.46|0.00|2000|1
n stoughtoughtationpriought|able|39231|438|Railroad |Woodlawn|74098|278|Spring East|Riceville|75867|1999|1|33.48|43.52|0.00|9.25|10.91|48.88|2000|1
n stoughtoughtationpriought|bar|35281|128|South 8th|Pleasant Hill|53604|127|Highland Oak|Pleasant Grove|24136|1999|1|5.32|7.76|0.00|54.03|84.28|0.00|2000|1
n stoughtoughtationpriought|bar|59431|259|East Center|Red Hill|84338|846|Miller |Highland|89454|1999|1|75.84|119.06|0.00|20.42|27.97|9.64|2000|1
n stoughtoughtationpriought|cally|73604|680|Sixth Center|Providence|76614|273|Cedar 6th|Lakeside|59532|1999|1|30.24|56.54|0.00|55.45|109.23|0.00|2000|1
n stoughtoughtationpriought|cally|58828|358|West Oak|Liberty|53451|481|Fourth |Denmark|85576|1999|1|50.64|55.70|0.00|75.55|95.94|0.00|2000|1
n stoughtoughtationpriought|eing|55709|30|Hillcrest Laurel|Salem|78048|651|1st |Mount Pleasant|21933|1999|1|33.57|43.30|0.00|46.84|71.19|0.00|2000|1
n stoughtoughtationpriought|ese|35709|889|Wilson |Union Hill|67746|950|Laurel |Woodlawn|54098|1999|1|91.64|175.94|0.00|91.54|120.83|0.00|2000|1
n stoughtoughtationpriought|ese|35709|107|4th |Antioch|28605|42|Lincoln Church|Friendship|24536|1999|1|92.40|108.10|0.00|91.54|120.83|0.00|2000|1
n stoughtoughtationpriought|ought|71933|689|Park |New Hope|59431|966|Jefferson |Pleasant Grove|14136|1999|1|8.89|16.17|0.00|59.86|114.33|0.00|2000|1
n stoughtoughtationpriought|ought|21904|413|NULL|NULL|80191|881|4th |Lebanon|22898|1999|1|57.21|110.41|0.00|33.20|63.08|0.00|2000|1
n stoughtoughtationpriought|ought|33604|358|Lincoln |Five Points|46098|135|Adams |Wilson|56971|1999|1|73.60|142.04|0.00|38.75|69.36|0.00|2000|1
n stpribarableeseought|able|29431|299|Washington Park|Parkwood|NULL|812|Valley Hill|Mount Vernon|68482|1999|1|5.63|11.26|0.00|6.04|11.77|0.00|2000|1
n stpribarableeseought|able|30059|985|Hill Smith|Spring Valley|96060|688|View Davis|Crossroads|20534|1999|1|48.61|77.28|137.76|31.34|43.87|304.83|2000|1
n stpribarableeseought|bar|75709|897|Fifth |Harmony|35804|644|2nd |Highland Park|26534|1999|1|3.80|7.06|0.00|61.81|69.22|0.00|2000|1
n stpribarableeseought|bar|75709|867|Laurel |Jackson|69583|830|Lee 6th|Springdale|68883|1999|1|88.07|144.43|0.00|61.81|69.22|0.00|2000|1
n stpribarableeseought|eing|21933|333|Cherry Highland|Arlington|66557|451|Spring |Bunker Hill|80150|1999|1|26.19|42.68|0.00|5.21|7.13|0.00|2000|1
n stpribarableeseought|eing|21933|644|Second Fifth|Oakdale|49584|589|Jefferson Valley|Oakland|49843|1999|1|52.99|72.06|0.00|5.21|7.13|0.00|2000|1
n stpribarableeseought|ese|49431|948|Williams View|Crossroads|50534|NULL|Smith |Union Hill|47746|1999|1|8.73|11.26|86.82|40.13|71.43|63.37|2000|1
n stpribarableeseought|ese|49431|948|Williams View|Crossroads|50534|NULL|Smith |Union Hill|47746|1999|1|8.73|11.26|86.82|69.39|74.24|0.00|2000|1
n stpribarableeseought|ese|68828|821|Railroad |Lebanon|32898|871|10th |Oakwood|20169|1999|1|19.73|39.26|0.00|92.12|136.33|905.46|2000|1
n stpribarableeseought|ese|49431|877|Park Johnson|Arlington|76557|785|Elm |Pleasant Valley|82477|1999|1|76.24|112.07|0.00|40.13|71.43|63.37|2000|1
n stpribarableeseought|ese|49431|877|Park Johnson|Arlington|76557|785|Elm |Pleasant Valley|82477|1999|1|76.24|112.07|0.00|69.39|74.24|0.00|2000|1
n stpribarableeseought|ese|78370|94|2nd |Shiloh|89275|558|Spruce Lake|White Oak|56668|1999|1|92.64|97.27|0.00|2.90|3.48|10.30|2000|1
n stpribarableeseought|n st|49231|647|7th |Friendship|74536|303|East |Calhoun|07509|1999|1|39.19|41.54|0.00|69.76|117.89|0.00|2000|1
n stpribarableeseought|pri|38828|352|Sycamore South|Gladstone|80894|157|Lincoln Miller|Newport|31521|1999|1|32.50|58.17|0.00|26.24|36.99|8.61|2000|1
n stpribarableeseought|pri|38828|433|Sixth |Spring Valley|06660|628|Washington 14th|Lakeside|59532|1999|1|86.42|154.69|953.41|26.24|36.99|8.61|2000|1
n stprieingantieingought|able|45709|898|Valley Broadway|Brownsville|49310|385|Lake 3rd|Buena Vista|65752|1999|1|56.91|61.46|0.00|31.91|32.22|0.00|2000|1
n stprieingantieingought|anti|35709|521|15th Chestnut|Plainview|43683|759|Eigth |Pleasant Hill|83604|1999|1|41.68|55.85|255.54|1.91|3.78|61.44|2000|1
n stprieingantieingought|ation|53451|526|Fourth Sunset|Ashland|54244|389|Elm |Pleasant Grove|24136|1999|1|90.42|125.68|0.00|13.10|20.30|0.00|2000|1
n stprieingantieingought|bar|34136|938|7th |Jamestown|76867|802|Third |New Hope|29431|1999|1|18.17|34.15|31.14|38.86|43.13|0.00|2000|1
n stprieingantieingought|bar|43451|450|Oak Fourth|Morgantown|29193|25|Green Elm|White Oak|66668|1999|1|18.85|26.39|0.00|12.15|21.74|0.00|2000|1
n stprieingantieingought|eing|76098|98|Johnson Park|Pleasant Hill|23604|948|Adams Franklin|Taft|40589|1999|1|81.00|151.47|0.00|65.53|91.08|0.00|2000|1
n stprieingantieingought|ese|56098|576|2nd |Oak Hill|67838|360|Oak Mill|Union Hill|67746|1999|1|19.46|35.61|0.00|85.93|97.96|86.63|2000|1
n stprieingantieingought|n st|49231|581|Spring Cherry|Farmington|39145|386|Pine 5th|Pleasant Grove|54136|1999|1|83.55|158.74|0.00|49.68|88.43|0.00|2000|1
n stprioughtantiation|anti|28048|681|Jackson Forest|Oakwood|70169|986|6th |Deerfield|49840|1999|1|38.81|54.72|0.00|53.66|88.00|0.00|2000|1
n stprioughtantiation|bar|75709|479|Lakeview |Riverside|69231|559|1st |Salem|28048|1999|1|83.76|139.04|0.00|33.82|52.75|0.00|2000|1
n stprioughtantiation|cally|58828|998|Lee Park|Sulphur Springs|58354|786|Second |Providence|16614|1999|1|2.10|2.26|0.00|62.12|109.33|0.00|2000|1
n stprioughtantiation|eing|52812|574|Woodland 9th|Shady Grove|32812|981|4th |Clifton|58014|1999|1|6.29|6.35|10.22|5.47|8.15|0.00|2000|1
n stprioughtantiation|eing|29431|374|11th |Friendship|34536|361|Highland Cedar|Union Hill|67746|1999|1|24.95|28.94|0.00|95.67|122.45|0.00|2000|1
oughtablebaresepri|bar|75709|158|River Spring|Tremont|79515|962|Maple Highland|Cedar Grove|30411|1999|1|47.27|80.83|0.00|13.52|15.14|0.00|2000|1
oughtablebaresepri|bar|36098|70|13th |Concord|44107|798|Chestnut River|Fairfield|06792|1999|1|79.63|148.11|0.00|73.59|125.10|0.00|2000|1
oughtablebaresepri|ese|32477|823|Ash 9th|Bennett|51715|574|Mill |Willis|26788|1999|1|43.90|68.48|188.44|55.55|107.21|0.00|2000|1
oughtablebaresepri|n st|49231|362|Central Fourth|Bethel|25281|931|Ridge Lincoln|Mountain View|34466|1999|1|6.11|11.67|0.00|94.91|157.55|0.00|2000|1
oughtablebaresepri|pri|53451|441|Sunset |Union|28721|NULL|Church Center|Belmont|30191|1999|1|33.35|37.01|0.00|73.23|138.40|0.00|2000|1
oughtationesebarcallyought|able|45709|980|Mill Eigth|Bethel|75281|844|Washington 7th|Centerville|50059|1999|1|23.34|29.17|0.00|52.50|58.80|1156.56|2000|1
oughtationesebarcallyought|cally|39843|148|6th |Forest Hills|69237|13|Hickory |Five Forks|42293|1999|1|25.08|37.36|429.27|26.35|34.25|0.00|2000|1
oughtationesebarcallyought|ese|38828|982|3rd Wilson|Glendale|53951|32|2nd Meadow|Green Acres|57683|1999|1|32.62|44.36|0.00|71.73|143.46|0.00|2000|1
oughtationesebarcallyought|ese|49431|161|8th 6th|Woodland|24854|263|Ninth |Harmony|65804|1999|1|37.38|71.39|0.00|16.61|24.58|1.51|2000|1
oughtationesebarcallyought|ese|45281|715|14th |Enterprise|51757|148|Smith |Carpenter|81147|1999|1|46.10|70.07|0.00|4.58|5.81|0.00|2000|1
oughtationesebarcallyought|ese|45281|154|Fourth |Jackson|79583|141|Elm 11th|Wilson|76971|1999|1|81.72|158.53|0.00|4.58|5.81|0.00|2000|1
oughtcallyeseoughtpriought|able|44136|538|3rd |White Oak|76668|233|Second Eigth|NULL|63451|1999|1|14.81|24.28|0.00|87.87|150.25|1470.76|2000|1
oughtcallyeseoughtpriought|ation|40059|690|Washington |Delmar|43957|543|Lincoln |Buena Vista|95752|1999|1|38.30|49.40|58.95|75.63|94.53|0.00|2000|1
oughtcallyeseoughtpriought|ese|35281|586|Lakeview Park|Gladstone|10894|483|3rd |Sumner|80519|1999|1|43.11|70.70|0.00|15.48|28.48|134.08|2000|1
oughtcallyeseoughtpriought|ese|35281|586|Lakeview Park|Gladstone|10894|483|3rd |Sumner|80519|1999|1|43.11|70.70|0.00|16.94|32.86|0.00|2000|1
oughtcallyeseoughtpriought|ese|35281|339|3rd Mill|Waterloo|31675|848|6th |Oakdale|19584|1999|1|45.96|73.07|0.00|15.48|28.48|134.08|2000|1
oughtcallyeseoughtpriought|ese|35281|339|3rd Mill|Waterloo|31675|848|6th |Oakdale|19584|1999|1|45.96|73.07|0.00|16.94|32.86|0.00|2000|1
oughtcallyeseoughtpriought|pri|31904|354|College |Newtown|11749|445|Fifth |Shiloh|49275|1999|1|56.22|62.96|0.00|5.36|7.23|0.00|2000|1
oughtcallyoughteingantiought|bar|34136|64|West Dogwood|New Hope|39431|732|Valley Williams|Riverside|39231|1999|1|87.32|105.65|0.00|5.33|8.26|39.47|2000|1
oughtcallyoughteingantiought|cally|22477|439|10th Hillcrest|Woodlawn|44098|69|Pine Main|Friendship|54536|1999|1|26.87|36.54|0.00|30.90|57.47|79.95|2000|1
oughtcallyoughteingantiought|eing|32812|871|Jackson Meadow|Silver Springs|64843|983|South |Hartland|36594|1999|1|78.95|79.73|0.00|39.54|54.16|0.00|2000|1
oughtcallyoughteingantiought|eing|71904|259|East Washington|Riverview|59003|894|10th |Oakland|39843|1999|1|90.34|118.34|0.00|47.59|74.24|0.00|2000|1
oughtcallyoughteingantiought|eing|71904|259|East Washington|Riverview|59003|894|10th |Oakland|39843|1999|1|90.34|118.34|0.00|84.12|102.62|0.00|2000|1
oughtcallyoughteingantiought|ese|49431|519|Walnut First|New Hope|79431|815|View Main|Providence|26614|1999|1|29.07|35.46|0.00|52.70|80.63|0.00|2000|1
oughtcallyoughteingantiought|ese|43604|827|Ash Cherry|Mount Zion|78054|465|Miller |Hopewell|50587|1999|1|82.75|142.33|3069.86|31.61|33.19|0.00|2000|1
oughtcallyoughteingantiought|ese|43604|827|Ash Cherry|Mount Zion|78054|465|Miller |Hopewell|50587|1999|1|82.75|142.33|3069.86|49.26|53.20|208.43|2000|1
oughtcallyoughteingantiought|ought|53451|343|Second |Lakewood|78877|654|Cedar |Springfield|79303|1999|1|17.96|30.71|0.00|39.05|60.52|0.00|2000|1
oughtcallyoughteingantiought|ought|53451|913|Miller View|Mount Olive|78059|697|East |Five Points|76098|1999|1|63.53|103.55|0.00|39.05|60.52|0.00|2000|1
oughteingeseoughtoughtought|able|78370|705|Cherry |Bay View|56457|827|Ridge |Pierce|73360|1999|1|45.51|52.33|0.00|38.47|74.63|0.00|2000|1
oughteingeseoughtoughtought|able|38048|481|Willow |Riverdale|09991|635|Jefferson |Centerville|60059|1999|1|47.23|47.70|0.00|61.42|103.79|0.00|2000|1
oughteingeseoughtoughtought|able|38048|928|4th Mill|Salem|78048|316|1st |White Oak|26668|1999|1|51.17|60.89|0.00|61.42|103.79|0.00|2000|1
oughteingeseoughtoughtought|able|44136|241|4th |Clifton|78014|350|Second Fifth|Mountain View|84466|1999|1|73.88|116.73|0.00|43.54|50.07|0.00|2000|1
oughteingeseoughtoughtought|able|44136|241|4th |Clifton|78014|350|Second Fifth|Mountain View|84466|1999|1|73.88|116.73|0.00|72.33|83.90|1284.67|2000|1
oughteingeseoughtoughtought|able|44136|626|Spring Hill|Vance|30268|149|Smith Spruce|Greenfield|25038|1999|1|98.35|192.76|0.00|43.54|50.07|0.00|2000|1
oughteingeseoughtoughtought|able|44136|626|Spring Hill|Vance|30268|149|Smith Spruce|Greenfield|25038|1999|1|98.35|192.76|0.00|72.33|83.90|1284.67|2000|1
oughteingeseoughtoughtought|anti|39843|964|Johnson |Union Hill|47746|186|Dogwood Walnut|Harmony|75804|1999|1|25.12|28.88|0.00|52.37|75.41|0.00|2000|1
oughteingeseoughtoughtought|eing|72812|535|Hickory |Mount Zion|68054|302|Church |Liberty|23451|1999|1|27.60|38.64|0.00|96.54|145.77|0.00|2000|1
oughteingeseoughtoughtought|ese|49431|832|Willow Sixth|Riverview|89003|NULL|NULL|Centerville|90059|1999|1|99.06|160.47|737.98|44.67|58.07|0.00|2000|1
oughteingeseoughtoughtought|pri|28828|391|Park |Glenwood|93511|968|Pine |Maple Grove|88252|1999|1|93.38|148.47|669.11|23.29|36.33|0.00|2000|1
oughtesen stableeingought|able|44136|287|12th Woodland|Enterprise|91757|196|Spruce |Farmington|69145|1999|1|19.20|38.01|0.00|11.76|18.22|0.00|2000|1
oughtesen stableeingought|able|44136|287|12th Woodland|Enterprise|91757|196|Spruce |Farmington|69145|1999|1|19.20|38.01|0.00|85.38|101.60|0.00|2000|1
oughtesen stableeingought|cally|72812|53|Locust Woodland|Lincoln|61289|495|Laurel Sunset|Riverdale|39391|1999|1|93.92|135.24|340.43|3.06|3.91|0.00|2000|1
oughtesen stableeingought|eing|39231|865|Ridge Oak|Philadelphia|25591|917|6th Miller|Lakeview|28579|1999|1|59.48|66.61|0.00|21.84|34.94|636.84|2000|1
oughtesen stableeingought|eing|39231|865|Ridge Oak|Philadelphia|25591|917|6th Miller|Lakeview|28579|1999|1|59.48|66.61|0.00|77.99|120.10|0.00|2000|1
oughtesen stableeingought|ese|75709|929|NULL|Bunker Hill|20150|149|East Willow|Highland|69454|1999|1|20.44|39.44|0.00|91.70|102.70|0.00|2000|1
oughtesen stableeingought|ese|56098|141|Jackson |Woodville|44289|767|Main |Mount Pleasant|61933|1999|1|78.24|143.96|0.00|62.53|110.05|0.00|2000|1
oughtesen stableeingought|ese|56098|529|View Cedar|Enterprise|41757|590|Miller |Springfield|69303|1999|1|93.21|122.10|0.00|62.53|110.05|0.00|2000|1
oughtesen stableeingought|ought|33451|793|Central 1st|Oak Ridge|68371|494|Eigth Railroad|Florence|63394|1999|1|27.84|53.45|295.75|65.19|85.39|0.00|2000|1
oughtesen stableeingought|pri|28048|759|3rd Poplar|Hopewell|10587|515|6th |Newport|61521|1999|1|88.16|115.48|60.62|12.55|13.55|0.00|2000|1
oughtn stn stpriableought|able|45709|883|11th |Union Hill|37746|587|NULL|NULL|23394|1999|1|32.45|37.64|0.00|98.39|135.77|0.00|2000|1
oughtn stn stpriableought|able|45709|32|4th |Lakewood|28877|625|7th |Wilson|66971|1999|1|56.41|86.30|0.00|98.39|135.77|0.00|2000|1
oughtn stn stpriableought|bar|35709|148|Mill View|Greenwood|28828|561|Jefferson |Elm Grove|63298|1999|1|15.84|24.39|0.00|51.50|68.49|0.00|2000|1
oughtn stn stpriableought|eing|52812|449|7th 8th|Hillcrest|53003|139|Highland Birch|Midway|31904|1999|1|93.77|122.83|769.35|73.28|80.60|0.00|2000|1
oughtn stn stpriableought|ese|56098|968|North |Concord|44107|549|Washington Sixth|Oakdale|29584|1999|1|65.07|74.17|0.00|67.31|71.34|0.00|2000|1
oughtn stn stpriableought|ese|56098|585|Wilson Lincoln|Kingston|54975|542|Park |Hamilton|72808|1999|1|72.30|135.20|0.00|67.31|71.34|0.00|2000|1
oughtn stn stpriableought|ought|71933|916|NULL|NULL|25281|736|Valley Church|Lincoln|21289|1999|1|1.81|2.22|0.00|69.69|129.62|0.00|2000|1
oughtn stn stpriableought|ought|30059|18|Highland Jackson|Marion|40399|NULL|NULL|Newport|NULL|1999|1|24.49|46.28|0.00|81.61|141.18|0.00|2000|1
oughtn stn stpriableought|pri|49843|229|Williams Third|Hamilton|42808|517|14th Lake|Wesley|61218|1999|1|34.17|62.87|0.00|19.71|26.41|0.00|2000|1
oughtoughtcallyantiableought|able|43451|577|North |Kingston|24975|530|9th |Greendale|79343|1999|1|90.27|94.78|0.00|59.78|109.39|0.00|2000|1
oughtoughtcallyantiableought|anti|35709|12|1st Pine|Walnut Grove|37752|325|Park Park|Lincoln|21289|1999|1|63.53|98.47|0.00|54.10|94.67|3131.10|2000|1
oughtoughtcallyantiableought|bar|53451|110|Johnson River|Lincoln|51289|879|First |Waterloo|51675|1999|1|93.64|133.90|3947.58|1.15|1.42|0.00|2000|1
oughtoughtcallyantiableought|bar|78721|816|Maple Second|Harmony|95804|2|Park Broadway|Jackson|49583|1999|1|93.83|112.59|0.00|70.73|124.48|0.00|2000|1
oughtoughtcallyantiableought|cally|72812|834|2nd East|Payne|86134|255|Main |New Hope|19431|1999|1|99.94|99.94|0.00|19.60|23.71|0.00|2000|1
oughtoughtcallyantiableought|eing|55709|422|13th |White Oak|66668|521|3rd |Hamilton|12808|1999|1|4.37|7.34|0.00|92.74|132.61|0.00|2000|1
oughtoughtcallyantiableought|eing|29843|355|Main |Sunnyside|61952|325|Cedar |Arlington|86557|1999|1|86.97|109.58|0.00|55.66|68.46|414.69|2000|1
oughtoughtcallyantiableought|n st|51933|155|Ash 6th|Fairview|45709|607|4th |Lakeview|68579|1999|1|62.24|62.86|0.00|23.83|27.88|0.00|2000|1
oughtoughtcallyantiableought|ought|32812|76|6th |Clinton|58222|379|Washington |Oakwood|50169|1999|1|11.19|12.53|0.00|91.16|160.44|0.00|2000|1
oughtoughtcallyantiableought|ought|32812|657|South |Highland Park|76534|822|First |Brownsville|29310|1999|1|51.13|65.95|8.70|91.16|160.44|0.00|2000|1
oughtoughtcallyantiableought|ought|34136|597|Willow |Spring Valley|66060|543|Railroad |Lakewood|38877|1999|1|92.08|151.01|0.00|1.50|2.52|0.00|2000|1
oughtoughtcallyantiableought|pri|28048|997|West |Arlington|56557|472|Central |Lakewood|98877|1999|1|80.29|139.70|10862.40|88.40|129.06|0.00|2000|1
prieingbarbareseought|able|45709|280|West Chestnut|Harmony|35804|50|11th 14th|Saint Johns|65717|1999|1|89.97|102.56|1318.74|85.50|138.51|0.00|2000|1
prieingbarbareseought|able|72477|NULL|NULL|Midway|NULL|180|1st |Edgewood|20069|1999|1|98.14|150.15|36.75|83.20|149.76|0.00|2000|1
prieingbarbareseought|anti|35709|832|12th Sunset|Summit|40499|806|Cedar |Farmington|19145|1999|1|16.16|16.64|0.00|8.83|11.12|0.00|2000|1
prieingbarbareseought|anti|35709|832|12th Sunset|Summit|40499|806|Cedar |Farmington|19145|1999|1|16.16|16.64|0.00|34.38|48.81|0.00|2000|1
prieingbarbareseought|anti|35709|832|12th Sunset|Summit|40499|806|Cedar |Farmington|19145|1999|1|16.16|16.64|0.00|37.02|41.09|588.57|2000|1
prieingbarbareseought|anti|35709|495|Poplar 14th|Forest Hills|09837|64|Forest |Clifton|58014|1999|1|23.20|43.38|0.00|8.83|11.12|0.00|2000|1
prieingbarbareseought|anti|35709|495|Poplar 14th|Forest Hills|09837|64|Forest |Clifton|58014|1999|1|23.20|43.38|0.00|34.38|48.81|0.00|2000|1
prieingbarbareseought|anti|35709|495|Poplar 14th|Forest Hills|09837|64|Forest |Clifton|58014|1999|1|23.20|43.38|0.00|37.02|41.09|588.57|2000|1
prieingbarbareseought|bar|75709|385|Woodland First|Oakland|39843|356|Wilson |Woodland|74854|1999|1|83.16|123.07|0.00|19.99|24.78|230.40|2000|1
prieingbarbareseought|eing|72812|374|Hickory |Hillcrest|03603|788|Birch |Valley View|25124|1999|1|18.24|32.10|0.00|14.16|26.33|0.00|2000|1
prieingbarbareseought|eing|31904|301|Sunset Birch|Maple Grove|78252|477|First Wilson|Bridgeport|15817|1999|1|79.29|135.58|0.00|62.63|102.71|0.00|2000|1
prieingbarbareseought|eing|39231|658|7th Jefferson|Stringtown|10162|102|Second Elm|Oakland|69843|1999|1|91.84|153.37|10949.36|19.68|29.32|0.00|2000|1
prieingbarbareseought|pri|52477|85|Hill |Pleasant Hill|53604|444|Lincoln Oak|Clifford|58164|1999|1|5.05|9.69|0.00|55.68|75.72|0.00|2000|1
prioughtoughteingcally|able|65281|483|2nd |Spring Hill|96787|422|NULL|Enterprise|NULL|1999|1|62.16|113.13|706.16|92.94|172.86|0.00|2000|1
prioughtoughteingcally|anti|35281|963|Park Birch|Woodlawn|34098|32|Second Center|Glenwood|53511|1999|1|45.45|49.08|0.00|2.14|3.70|106.93|2000|1
prioughtoughteingcally|bar|75709|493|6th |Concord|74107|99|12th |Maple Grove|28252|1999|1|14.08|27.45|0.00|9.50|16.62|0.00|2000|1
prioughtoughteingcally|bar|65281|866|2nd North|Crossroads|90534|437|Wilson |Oakland|99843|1999|1|28.70|33.57|196.25|74.68|140.39|0.00|2000|1
prioughtoughteingcally|bar|75709|NULL|NULL|NULL|31675|917|Lincoln |Glendale|33951|1999|1|29.71|54.36|0.00|9.50|16.62|0.00|2000|1
prioughtoughteingcally|bar|33604|226|Valley 1st|Waterloo|51675|366|Main |New Hope|59431|1999|1|29.92|41.88|0.00|62.60|111.42|8169.26|2000|1
prioughtoughteingcally|ese|49431|905|Oak 8th|Pleasant Valley|32477|622|Pine |Woodlawn|64098|1999|1|2.36|2.83|0.00|36.21|65.17|0.00|2000|1
prioughtoughteingcally|ese|49431|571|Cedar 9th|Hopewell|50587|262|Tenth Madison|Shiloh|39275|1999|1|82.49|137.75|0.00|36.21|65.17|0.00|2000|1
