C,NEMP.WORLD,DAILY,AEMO,PUBLIC,2023/12/15,04:05:05,0000000405621952,,0000000405621952
I,DISPATCH,CASESOLUTION,1,SETTLEMENTDATE,RUNNO,INTERVENTION,CASESUBTYPE,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED
D,DREGION,,3,"2023/12/14 08:05:00",1,VIC1,0,8.95,0,8.95,0,0,4779.22,-21,5102.81,0,323.59,0,,,94.35,,,,,,,,93.35,,,,,,,,92.62,,,,,,,,143,,,,,,,,83,,,,,,,,56.91,,,,,,-20.88427,8643.68032,413,4844.30859,4800.62,,142.38,,,,30,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.38,3.38,0,0.3,0.3,0,0.39,0.39,0,0.39,0.39,0,1.2,1.2,0,437.474731,695.525208,589.090760,172.274141,309.353936,437.353936,423.353936,441.467167,,
D,DREGION,,3,"2023/12/14 08:10:00",1,NSW1,0,66.19627,0,66.19627,0,0,8205.02,-17,7630.06,75,-649.96,0,,,101,,,,,,,,140,,,,,,,,99,,,,,,,,142,,,,,,,,127,,,,,,,,124,,,,,,50,13895.25513,158,8275.39648,8325.92,,21,,,,63,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,1.2,1.2,0,0.05,0.05,0,0.38,0.38,0,0.38,0.38,0,3.7,3.7,0,428,434,679,380.392558,269,380,211,183.440031,,
D,DREGION,,3,"2023/12/14 08:10:00",1,QLD1,0,55.74998,0,55.74998,0,0,5988.25,-5,7363.71,247,1128.46,0,,,45,,,,,,,,110,,,,,,,,100,,,,,,,,61,,,,,,,,235,,,,,,,,229,,,,,,-27.64973,10643.89565,370,6287.68799,6265.09,,23,,,,71.16,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,1.2,1.2,0,0.05,0.05,0,0.38,0.38,0,0.38,0.38,0,3.7,3.7,0,330,450.199990,170,207.156211,222.430930,314.430930,201.430930,208,,
D,DREGION,,3,"2023/12/14 08:10:00",1,SA1,0,5.2631,0,5.2631,0,0,1241.34,-13,1131.29,1,-111.05,0,,,35,,,,,,,,35,,,,,,,,32,,,,,,,,86.45,,,,,,,,35,,,,,,,,67.99,,,,,,13.10625,2473.66865,105,1246.9043,1245.79,,5.82,,,,12,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,1.2,1.2,0,0.05,0.05,0,0.38,0.38,0,0.38,0.38,0,3.7,3.7,0,125,128,128,78,120,143,143,104,,
D,DREGION,,3,"2023/12/14 08:10:00",1,TAS1,0,37.08,0,37.08,0,0,1061.89,-3,599.89,0,-462,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,103,,,,,,,,140,,,,,,,,142.99,,,,,,-10.6432,2294.10679,0,1075.5293,1061.89,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,7.12,7.12,0,0.05,0.05,0,0.38,0.38,0,0,0,0,3.5,3.5,0,190.326087,220.037037,153.744681,101.7750,43.897317,109.870679,129.137273,82.768433,,
D,DREGION,,3,"2023/12/14 08:10:00",1,VIC1,0,5.24979,0,5.24979,0,0,4788.71,-22,4990.64,9,192.93,0,,,59.87,,,,,,,,73.4,,,,,,,,45.99,,,,,,,,97,,,,,,,,79.98,,,,,,,,53,,,,,,0,8600.89023,415,4830.35938,4816.91,,155.56,,,,23.84,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,1.2,1.2,0,0.05,0.05,0,0.38,0.38,0,0.38,0.38,0,3.7,3.7,0,449.494934,710,602,203.156250,248,374,360,423.339168,,
D,DREGION,,3,"2023/12/14 08:15:00",1,NSW1,0,58,0,58,0,0,8086.88,-20,7425.11,65,-726.78,0,,,101,,,,,,,,120,,,,,,,,96.1,,,,,,,,142,,,,,,,,127,,,,,,,,124,,,,,,50,13814.86234,147,8208.00781,8209.06,,29,,,,55,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,4,4,0,0.03,0.03,0,0.3,0.3,0,0.3,0.3,0,1.2,1.2,0,388,394,629,414.292951,269,380,211,167.322373,,
D,DREGION,,3,"2023/12/14 08:15:00",1,QLD1,0,1,0,1,0,0,5926.61,-8,7400.09,247,1226.48,0,,,45,,,,,,,,135,,,,,,,,115,,,,,,,,37,,,,,,,,216.46,,,,,,,,216.5,,,,,,-25.7719,10877.10205,370,6252.09375,6210.66,,13,,,,85,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,4,4,0,0.03,0.03,0,0.3,0.3,0,0.3,0.3,0,1.2,1.2,0,307.496548,409.462218,170,246.996791,237.428440,341.428440,226.428440,148.000002,,
D,DREGION,,3,"2023/12/14 08:15:00",1,SA1,0,9.06928,0,9.06928,0,0,1215.15,-14,1107.45,6,-113.7,0,,,35,,,,,,,,35,,,,,,,,31,,,,,,,,112.24,,,,,,,,38.39,,,,,,,,82.05,,,,,,19.15032,2349.18319,105,1216.93005,1223.68,,9,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,4,4,0,0.03,0.03,0,0.3,0.3,0,0.3,0.3,0,1.2,1.2,0,125,128,128,75.755030,120,123,123,99,,
D,DREGION,,3,"2023/12/14 08:15:00",1,TAS1,0,36.57593,0,36.57593,0,0,1050.04,-3,588.04,0,-462,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,103,,,,,,,,153,,,,,,,,143.3,,,,,,-8.88762,2296.16195,0,1061.92834,1050.04,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,7.13,7.13,0,0.03,0.03,0,0.3,0.3,0,0,0,0,4.5,4.5,0,190.326087,226.037037,170.665901,111.616934,39.101859,103.460281,114.435845,75.308003,,
D,DREGION,,3,"2023/12/14 08:15:00",1,VIC1,0,9,0,9,0,0,4775.09,-21,4965.16,0,190.07,0,,,57.6,,,,,,,,66.21,,,,,,,,35,,,,,,,,97,,,,,,,,84,,,,,,,,53,,,,,,-31.80533,8568.64785,410,4862.59033,4792.41,,154.38,,,,30,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,4,4,0,0.03,0.03,0,0.3,0.3,0,0.3,0.3,0,1.2,1.2,0,440.666667,697,589,141.416256,253,402.134220,365,469.499998,,
D,DREGION,,3,"2023/12/14 08:20:00",1,NSW1,0,88.88,0,88.88,0,0,8160.23,-17,7513.52,79,-725.71,0,,,100,,,,,,,,125.37,,,,,,,,98,,,,,,,,142,,,,,,,,127,,,,,,,,124,,,,,,44.29195,13805.22532,148,8270.00684,8299.53,,21,,,,54,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.39,0.39,0,4.98,4.98,0,0.05,0.05,0,0.38,0.38,0,0.3,0.3,0,3.76,3.76,0,388,394,629,339.221808,268,379,210,230.275152,,
D,DREGION,,3,"2023/12/14 08:20:00",1,QLD1,0,1,0,1,0,0,5926.83,-7,7431.9,245,1260.06,0,,,45,,,,,,,,123,,,,,,,,113,,,,,,,,35,,,,,,,,218.98,,,,,,,,219,,,,,,-33.78773,11043.51936,370,6258.854,6211.08,,23.38,,,,75,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.39,0.39,0,4.98,4.98,0,0.05,0.05,0,0.38,0.38,0,0.3,0.3,0,3.76,3.76,0,310,414.977778,170,232,229,321,208,150.000004,,
D,DREGION,,3,"2023/12/14 08:20:00",1,SA1,0,0.02006,0,0.02006,0,0,1183.31,-17,1051.42,4,-135.89,0,,,31,,,,,,,,31,,,,,,,,29,,,,,,,,70.6,,,,,,,,31,,,,,,,,45.64,,,,,,22.81345,2292.0046,105,1187.07434,1192.78,,6,,,,0,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.39,0.39,0,4.98,4.98,0,0.05,0.05,0,0.38,0.38,0,0.3,0.3,0,3.76,3.76,0,123,125,125,66,118,119,119,101,,
D,DREGION,,3,"2023/12/14 08:20:00",1,TAS1,0,37.08,0,37.08,0,0,1057.85,-2,595.85,0,-462,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,103,,,,,,,,137.08,,,,,,,,143.05,,,,,,-5.30032,2292.84986,0,1065.15479,1057.85,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.38,0.38,0,0.39,0.39,0,7.12,7.12,0,0.05,0.05,0,0.38,0.38,0,0,0,0,3.5,3.5,0,190.326087,226.037037,159.640071,105.203951,41.267440,106.355152,125.009854,80.865738,,
D,DREGION,,3,"2023/12/14 08:20:00",1,VIC1,0,0.02,0,0.02,0,0,4678.87,-23,4870.01,0,191.14,0,,,63.28,,,,,,,,77,,,,,,,,36.36,,,,,,,,106,,,,,,,,69.63,,,,,,,,52,,,,,,-20.71736,8625.97524,415,4739.55957,4701.46,,155,,,,41,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.3,0.3,0,0.39,0.39,0,4.98,4.98,0,0.05,0.05,0,0.38,0.38,0,0.3,0.3,0,3.76,3.76,0,633,893,785,194,281.893680,371.885780,361.885780,363.075664,,
D,DREGION,,3,"2023/12/14 08:25:00",1,NSW1,0,85.98,0,85.98,0,0,8134.31,-12,7491.02,72,-715.29,0,,,74,,,,,,,,109.84,,,,,,,,87.36,,,,,,,,142,,,,,,,,113,,,,,,,,124,,,,,,45.24329,13836.07103,149,8260.61035,8268.87,,41,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.26,0.26,0,0.39,0.39,0,4.98,4.98,0,0.14,0.14,0,0.38,0.38,0,0.38,0.38,0,0.51,0.51,0,388,394,629,377.470181,252,362,194,199.935309,,
D,DREGION,,3,"2023/12/14 08:25:00",1,QLD1,0,0,0,0,0,0,5809.7,-10,7324.74,245,1270.03,0,,,45,,,,,,,,107.3,,,,,,,,96.9,,,,,,,,35,,,,,,,,226,,,,,,,,223,,,,,,-39.86186,10873.79277,370,6152.32031,6095.26,,11.1,,,,78,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.26,0.26,0,0.39,0.39,0,4.98,4.98,0,0.14,0.14,0,0.38,0.38,0,0.38,0.38,0,0.51,0.51,0,314,422,170,246.996791,219.3292,313.729210,216.828450,148.099246,,
D,DREGION,,3,"2023/12/14 08:25:00",1,SA1,0,8.97482,0,8.97482,0,0,1178.71,-18,1033.6,1,-146.12,0,,,21,,,,,,,,21,,,,,,,,19,,,,,,,,50.71,,,,,,,,35,,,,,,,,33,,,,,,22.76872,2304.16461,105,1184.73901,1186.18,,16.28,,,,0,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.26,0.26,0,0.39,0.39,0,4.98,4.98,0,0.14,0.14,0,0.38,0.38,0,0.38,0.38,0,0.51,0.51,0,125,129,129,78,113.719240,115.719240,115.719240,104,,
D,DREGION,,3,"2023/12/14 08:25:00",1,TAS1,0,37.08,0,37.08,0,0,1056.84,-2,594.84,0,-462,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,103,,,,,,,,137.23,,,,,,,,142.64,,,,,,-6.56176,2290.07852,0,1065.40479,1056.84,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,7.12,7.12,0,0.14,0.14,0,0.38,0.38,0,0,0,0,3.5,3.5,0,190.326087,226.037037,157.880181,104.180342,43.099372,108.804015,127.096959,81.752837,,
D,DREGION,,3,"2023/12/14 08:25:00",1,VIC1,0,8.95,0,8.95,0,0,4653.55,-33,4844.19,3,187.65,0,,,97.01,,,,,,,,115.8,,,,,,,,72.87,,,,,,,,107,,,,,,,,53.41,,,,,,,,42,,,,,,-26.15374,8537.98353,421,4738.08936,4681.24,,137,,,,42,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.26,0.26,0,0.39,0.39,0,4.98,4.98,0,0.14,0.14,0,0.38,0.38,0,0.38,0.38,0,0.51,0.51,0,634,894,786,151.459320,275.869630,407,393,469.3563,,
D,DREGION,,3,"2023/12/14 08:30:00",1,NSW1,0,85.98,0,85.98,0,0,8089.41,-9,7448.71,75,-715.7,0,,,101,,,,,,,,139,,,,,,,,111.31,,,,,,,,142,,,,,,,,107.19,,,,,,,,108.87,,,,,,46.19463,13836.68128,152,8195.31543,8225.54,,18,,,,69,,,,,,,,,,,,,,,,,,,0.1,0.1,0,0.1,0.1,0,0.39,0.39,0,1.2,1.2,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.83,0.83,0,428,434,679,446.955284,275,385,217,176.666762,,
D,DREGION,,3,"2023/12/14 08:30:00",1,QLD1,0,1,0,1,0,0,5833.48,-11,7334.42,245,1255.94,0,,,45,,,,,,,,93,,,,,,,,90,,,,,,,,35,,,,,,,,222,,,,,,,,216,,,,,,-44.32862,10946.6748,370,6175.08252,6118.21,,13,,,,70,,,,,,,,,,,,,,,,,,,0.1,0.1,0,0.1,0.1,0,0.39,0.39,0,1.2,1.2,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.83,0.83,0,310,418,170,232,206,277.800020,178,150.000006,,
D,DREGION,,3,"2023/12/14 08:30:00",1,SA1,0,8.83719,0,8.83719,0,0,1173.27,-18,1107.99,0,-65.28,0,,,34,,,,,,,,36.71,,,,,,,,32,,,,,,,,44.59,,,,,,,,35,,,,,,,,32,,,,,,23.29133,2370.23741,105,1176.05725,1176.95,,11,,,,11,,,,,,,,,,,,,,,,,,,0.1,0.1,0,0.1,0.1,0,0.39,0.39,0,1.2,1.2,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.83,0.83,0,125,129,129,77,120,122,122,105,,
D,DREGION,,3,"2023/12/14 08:30:00",1,TAS1,0,37.08,0,37.08,0,0,1053.82,-2,591.82,0,-462,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,103,,,,,,,,136.64,,,,,,,,136.64,,,,,,-4.99008,2291.93506,0,1060.81409,1053.82,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,7.12,7.12,0,0.14,0.14,0,0.39,0.39,0,0,0,0,3.5,3.5,0,190.326087,226.037037,162.755741,107.016127,41.168457,106.222836,122.159683,79.295238,,
D,DREGION,,3,"2023/12/14 08:30:00",1,VIC1,0,8.95,0,8.95,0,0,4674.12,-30,4788.92,4,110.79,0,,,60.12,,,,,,,,87.66,,,,,,,,41.62,,,,,,,,101,,,,,,,,51,,,,,,,,43,,,,,,-20.01743,8522.05902,415,4751.60303,4697.33,,163.38,,,,20,,,,,,,,,,,,,,,,,,,0.1,0.1,0,0.1,0.1,0,0.39,0.39,0,1.2,1.2,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.83,0.83,0,636,896,788,197.8125,273.658487,409.658487,395.658487,455.397899,,
D,DREGION,,3,"2023/12/14 08:35:00",1,NSW1,0,88.89,0,88.89,0,0,8268.29,-11,7571.2,69,-766.1,0,,,68,,,,,,,,106,,,,,,,,79.47,,,,,,,,142,,,,,,,,113,,,,,,,,105,,,,,,40.95745,13936.21009,154,8365.44141,8400.93,,55,,,,60,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,3.38,3.38,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,428,434,679,402.703027,243,354,200.1131,211.837551,,
D,DREGION,,3,"2023/12/14 08:35:00",1,QLD1,0,34.55,0,34.55,0,0,5780.7,-16,7327.95,255,1292.24,0,,,45,,,,,,,,102,,,,,,,,92,,,,,,,,36,,,,,,,,215,,,,,,,,198.43,,,,,,0,10706.3656,370,6078.27881,6077.32,,34,,,,80,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,3.38,3.38,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,319,437,155,271.996791,214.430930,308.430930,191.430930,200.509331,,
D,DREGION,,3,"2023/12/14 08:35:00",1,SA1,0,0.01934,0,0.01934,0,0,1154.45,-19,1160.91,0,6.46,0,,,32,,,,,,,,34.39,,,,,,,,30,,,,,,,,43.57,,,,,,,,33,,,,,,,,28,,,,,,23.81394,2417.51062,105,1153.4469,1158.1,,11,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,3.38,3.38,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,123,127,127,77,118,120,120,105,,
D,DREGION,,3,"2023/12/14 08:35:00",1,TAS1,0,11.08,0,11.08,0,0,1049.17,-2,587.17,0,-462,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,103,,,,,,,,136.64,,,,,,,,136.64,,,,,,-4.89964,2300.39958,0,1056.06921,1049.17,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,7.12,7.12,0,0.14,0.14,0,0.39,0.39,0,0,0,0,3.5,3.5,0,190.326087,226.037037,169.874691,111.156741,40.298346,99.861753,115.482661,75.706824,,
D,DREGION,,3,"2023/12/14 08:35:00",1,VIC1,0,0.02,0,0.02,0,0,4652.22,-30,4709.83,1,56.61,0,,,81.76,,,,,,,,114.9,,,,,,,,73,,,,,,,,100,,,,,,,,52.85,,,,,,,,42,,,,,,0,8452.50189,415,4695.91455,4671.53,,120,,,,30,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,3.38,3.38,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,635,895,787,195.218750,300.901508,420.513668,410.513668,391.385414,,
D,DREGION,,3,"2023/12/14 08:40:00",1,NSW1,0,100,0,100,0,0,8283.23,-12,7640.68,68,-710.55,0,,,73,,,,,,,,112,,,,,,,,85.08,,,,,,,,142,,,,,,,,111.69,,,,,,,,105,,,,,,35.35862,13893.82874,153,8390.7373,8412.96,,48,,,,55,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.1,0.1,0,0.39,0.39,0,1.5,1.5,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,428,434,679,349.829079,332.983880,443.983880,308.116940,316.866549,,
D,DREGION,,3,"2023/12/14 08:40:00",1,QLD1,0,34.55,0,34.55,0,0,5789.54,-18,7318.54,255,1274,0,,,45,,,,,,,,111.2,,,,,,,,101.2,,,,,,,,36,,,,,,,,236,,,,,,,,180.82,,,,,,0,10776.00849,370,6101.0918,6084.67,,24,,,,74,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.1,0.1,0,0.39,0.39,0,1.5,1.5,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,334,458,170,271.996791,223.630930,300.622930,210.630930,156.973240,,
D,DREGION,,3,"2023/12/14 08:40:00",1,SA1,0,8.32285,0,8.32285,0,0,1160.33,-19,1162.02,8,-6.32,0,,,21,,,,,,,,21.15,,,,,,,,19,,,,,,,,49.49,,,,,,,,35,,,,,,,,30,,,,,,18.82722,2431.2999,105,1164.09692,1173.18,,20,,,,11,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.1,0.1,0,0.39,0.39,0,1.5,1.5,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,125,129,129,85,111,113,113,97,,
D,DREGION,,3,"2023/12/14 08:40:00",1,TAS1,0,11.08,0,11.08,0,0,1027.07,-2,578.82,0,-448.26,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,103,,,,,,,,122.89,,,,,,,,122.89,,,,,,-8.84715,2299.16653,0,1037.92041,1027.07,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,7.12,7.12,0,0.14,0.14,0,0.39,0.39,0,0,0,0,3.5,3.5,0,190.326087,226.037037,176.993941,115.297529,39.766411,98.477729,108.894834,72.118259,,
D,DREGION,,3,"2023/12/14 08:40:00",1,VIC1,0,8.65021,0,8.65021,0,0,4689.92,-27,4714.9,7,17.98,0,,,66.75,,,,,,,,111.86,,,,,,,,68,,,,,,,,101,,,,,,,,51,,,,,,,,43,,,,,,0,8413.81662,415,4729.98193,4717.06,,135.01,,,,30,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.1,0.1,0,0.39,0.39,0,1.5,1.5,0,0.14,0.14,0,0.39,0.39,0,0.3,0.3,0,0.3,0.3,0,637,897,789,188.247375,265,401,387,433.162690,,
D,DREGION,,3,"2023/12/14 08:45:00",1,NSW1,0,88.88,0,88.88,0,0,8288.91,-10,7653.44,68,-703.48,0,,,68,,,,,,,,107,,,,,,,,81.24,,,,,,,,142,,,,,,,,113,,,,,,,,104.22,,,,,,38.60498,13962.5785,157,8348.72363,8411.36,,49.18,,,,60,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,4.98,4.98,0,0.14,0.14,0,0.39,0.39,0,0.39,0.39,0,3.39719,3.39719,0,428,434,679,410.621341,339.8243,450.8243,297.921440,300.290411,,
D,DREGION,,3,"2023/12/14 08:45:00",1,QLD1,0,34.55,0,34.55,0,0,5795.86,-16,7268.22,256,1216.36,0,,,45,,,,,,,,113.8,,,,,,,,103.8,,,,,,,,36,,,,,,,,218.68,,,,,,,,149,,,,,,-32.88853,10748.72505,370,6135.92725,6087.97,,38,,,,78,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,4.98,4.98,0,0.14,0.14,0,0.39,0.39,0,0.39,0.39,0,3.39719,3.39719,0,310,414.675556,170,251.933169,226.228440,318.228440,205.228440,202,,
D,DREGION,,3,"2023/12/14 08:45:00",1,SA1,0,0.01905,0,0.01905,0,0,1098.62,-20,1196.55,13,84.93,0,,,66.25,,,,,,,,63.37,,,,,,,,19,,,,,,,,55.11,,,,,,,,35,,,,,,,,30,,,,,,12.51346,2409.14138,105,1119.19812,1113.95,,20,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,4.98,4.98,0,0.14,0.14,0,0.39,0.39,0,0.39,0.39,0,3.39719,3.39719,0,125,129,129,90,111,113,113,92,,
D,DREGION,,3,"2023/12/14 08:45:00",1,TAS1,0,10.57593,0,10.57593,0,0,1034.1,-3,585.3,0,-448.8,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,103,,,,,,,,122.69,,,,,,,,122.69,,,,,,-10.04081,2326.33693,0,1047.13843,1034.1,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,7.12,7.12,0,0.14,0.14,0,0.39,0.39,0,0,0,0,4.5,4.5,0,190.326087,226.037037,197.679701,127.329042,33.796081,84.658994,88.529029,61.691291,,
D,DREGION,,3,"2023/12/14 08:45:00",1,VIC1,0,0.02,0,0.02,0,0,4639.83,-26,4615.17,17,-41.67,0,,,59,,,,,,,,69,,,,,,,,69,,,,,,,,101,,,,,,,,72.66,,,,,,,,43,,,,,,-0.35848,8372.11303,393,4689.63867,4671.29,,85,,,,32,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,4.98,4.98,0,0.14,0.14,0,0.39,0.39,0,0.39,0.39,0,3.39719,3.39719,0,634,894,786,196.308227,271,384.032260,374.032260,381.574588,,
D,DREGION,,3,"2023/12/14 08:50:00",1,NSW1,0,88.89,0,88.89,0,0,8237.69,-12,7643.48,75,-669.21,0,,,85,,,,,,,,114,,,,,,,,73,,,,,,,,142,,,,,,,,113,,,,,,,,105,,,,,,41.85135,13967.08865,157,8274.76855,8366.17,,25,,,,55,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,4,4,0,0.03,0.03,0,0.17,0.17,0,0.08,0.08,0,6,6,0,428,434,679,446.3504,359,470,309.349670,332.972607,,
D,DREGION,,3,"2023/12/14 08:50:00",1,QLD1,0,49.55,0,49.55,0,0,5776.22,-12,7225.75,250,1199.52,0,,,45,,,,,,,,110,,,,,,,,100,,,,,,,,36,,,,,,,,220.11,,,,,,,,127.57,,,,,,-35.74303,10715.89669,370,6107.02051,6061.65,,90.38,,,,85,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,4,4,0,0.03,0.03,0,0.17,0.17,0,0.08,0.08,0,6,6,0,310,416.111111,170,228.663895,212.428440,294.428440,181.428440,205,,
D,DREGION,,3,"2023/12/14 08:50:00",1,SA1,0,0.01885,0,0.01885,0,0,1080.05,-21,1168.97,12,76.92,0,,,31,,,,,,,,31,,,,,,,,28,,,,,,,,62.84,,,,,,,,33,,,,,,,,28,,,,,,14.89502,2411.84593,105,1098.84399,1096.8,,11,,,,0,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,4,4,0,0.03,0.03,0,0.17,0.17,0,0.08,0.08,0,6,6,0,123,127,127,66,117,119,119,93,,
D,DREGION,,3,"2023/12/14 08:50:00",1,TAS1,0,10.07187,0,10.07187,0,0,1037.08,-2,575.08,0,-462,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,103,,,,,,,,139.38,,,,,,,,139.38,,,,,,-8.60949,2329.99852,0,1047.69409,1037.08,,50,,,,50,,,,,,,,,,,,,,,,,,,0.38,0.38,0,0.38,0.38,0,0.39,0.39,0,7.12,7.12,0,0.03,0.03,0,0.17,0.17,0,0,0,0,4.5,4.5,0,190.326087,226.037037,211.558601,135.401464,31.070129,74.019167,75.218864,54.695422,,
D,DREGION,,3,"2023/12/14 08:50:00",1,VIC1,0,0.02,0,0.02,0,0,4679.75,-27,4649.6,1,-31.15,0,,,76.68,,,,,,,,97.19,,,,,,,,71.46,,,,,,,,110,,,,,,,,72.87,,,,,,,,42,,,,,,13.39509,8431.69309,396,4719.41406,4701.17,,79,,,,30,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,4,4,0,0.03,0.03,0,0.17,0.17,0,0.08,0.08,0,6,6,0,631,891,783,189.387268,311.163717,418.877737,408.877737,397.710481,,
D,DREGION,,3,"2023/12/14 08:55:00",1,NSW1,0,88.88,0,88.88,0,0,8120.51,-17,7613.29,20,-527.22,0,,,99,,,,,,,,134.78,,,,,,,,97,,,,,,,,142,,,,,,,,113,,,,,,,,105,,,,,,0,13979.99868,158,8217.0293,8190.61,,33.98,,,,60,,,,,,,,,,,,,,,,,,,0.01,0.01,0,0.26,0.26,0,0.39,0.39,0,3.38,3.38,0,0.05,0.05,0,0.38,0.38,0,0.3,0.3,0,3.99,3.99,0,428,434,679,353.904899,372.017290,483.017290,314.017290,379.291495,,
