ps_partkey|value
470462|9234670.17
324269|9234268.42
1159968|9233984.64
1357949|9233673.84
1259127|9233170.92
678129|9232555.18
211781|9231243.81
934962|9231214.40
1332683|9230887.28
1336069|9230605.84
1393877|9229656.15
837254|9229644.24
253388|9229399.52
1593342|9229380.65
1858451|9228698.70
1301627|9228674.84
666228|9228519.86
181683|9227571.60
1269335|9227235.88
1229904|9226383.88
1537800|9226268.93
970249|9225840.31
349758|9225321.50
83328|9224792.20
803877|9224349.47
1271035|9223928.77
1138036|9223225.79
1849818|9222673.03
1543724|9222600.00
893352|9222389.87
647636|9221807.07
1513883|9221434.55
1207655|9220921.20
1253994|9220814.68
519218|9220407.30
88323|9220394.56
1720108|9220016.00
1314996|9219429.31
975528|9218815.35
762809|9218165.76
263263|9217805.99
1289615|9217633.15
198222|9217319.46
230611|9217086.06
1444762|9216640.08
1143011|9216352.32
436671|9216307.80
138018|9215987.90
1885470|9215938.70
1444302|9215683.61
959061|9215627.54
1415686|9215612.28
613172|9215340.63
359741|9215207.70
693371|9214558.25
1931810|9214398.05
472471|9214130.88
1903776|9212974.96
462579|9212688.03
775297|9212685.41
708968|9212060.44
748708|9211983.64
1949418|9211425.57
762178|9211305.82
1090002|9211018.02
1798270|9210972.57
562066|9210900.71
491589|9210317.90
833326|9209959.99
1195522|9209558.97
408060|9208629.30
1477625|9208371.92
1588969|9208083.01
925363|9207951.36
818594|9207889.80
1734141|9207760.12
205526|9207493.50
193027|9207285.34
1743083|9207191.16
1289868|9207093.50
1210019|9207052.60
1277977|9206813.82
1918890|9206166.06
521897|9205651.80
901420|9204974.57
608197|9204702.66
325318|9204685.28
1619208|9204220.58
1912409|9203906.10
1575368|9203759.19
111824|9203253.36
1353774|9203176.56
732888|9202990.23
708311|9202773.84
443354|9202754.40
366725|9202513.50
858528|9202472.46
28504|9201669.20
528126|9201486.24
1989729|9200647.08
1036349|9200548.41
839638|9200529.42
660753|9200433.61
440073|9200368.45
1380285|9200127.30
1868797|9200072.80
1911973|9199683.12
462681|9199627.40
410224|9199497.06
289106|9199274.52
238911|9199119.94
1582288|9199038.81
883661|9198583.81
602082|9198488.17
1139617|9198477.50
250978|9198196.80
897881|9197893.48
322899|9197003.55
393330|9196567.58
621459|9196540.36
1523309|9196383.80
1199783|9196348.14
377446|9196258.80
10760|9196063.38
314814|9195795.80
795898|9195750.97
621706|9195730.95
650460|9195472.16
367795|9194987.88
1379907|9194766.62
1778405|9194342.96
58507|9194275.06
1729659|9193893.66
1233946|9193756.36
1318841|9193569.60
423680|9193458.33
537583|9193055.31
1877161|9192715.56
1910470|9192642.48
1826098|9192320.80
1175032|9192203.79
277372|9191621.54
713380|9191338.66
1293128|9190284.81
1690634|9190178.40
1850987|9189987.20
581218|9189869.18
1683007|9189279.63
27191|9189271.65
1776955|9189256.44
576488|9189139.50
1107609|9188383.02
1393573|9188372.88
1529399|9188175.40
1184468|9187795.76
1392953|9187705.70
1552163|9186404.69
614410|9186033.60
1310244|9185897.70
1124670|9185728.56
1444659|9185682.97
1941173|9185311.44
1243687|9184942.02
454172|9184772.90
785516|9183794.31
1718361|9183674.62
1520874|9183664.44
713586|9183477.94
1424590|9183117.70
1422438|9183099.24
1869341|9182890.08
721886|9182641.65
191195|9182086.23
1811178|9181376.67
1865978|9180961.80
1482348|9180907.97
1195596|9180553.80
222250|9180430.11
1914570|9180365.24
810077|9180124.54
1311246|9180105.40
1264455|9179882.38
1959815|9179776.30
555803|9179723.07
704063|9179639.55
59227|9179355.84
1635956|9179308.44
789000|9178261.90
324342|9178049.16
1195573|9177821.34
9145|9177787.60
1532967|9177700.00
882307|9176943.96
1124123|9176339.80
73477|9175902.82
647292|9175681.58
225647|9175265.32
149100|9174439.71
786676|9174273.00
375837|9174265.11
1416114|9173632.00
893962|9173346.56
1415008|9173266.20
1986939|9172842.56
427983|9172602.99
287199|9172531.02
1318212|9172499.55
1736629|9172306.62
1256385|9171987.74
930972|9171930.78
969941|9171919.51
1216096|9171729.48
1230719|9171633.65
882596|9171302.85
1264600|9171157.71
189096|9170963.36
1368836|9170839.25
736982|9170513.03
210438|9170264.88
1334731|9170236.74
343007|9170105.60
729808|9169304.60
81237|9168521.25
635811|9168179.16
499717|9168124.76
1540974|9168026.55
620134|9167285.02
229070|9166696.08
720468|9166652.33
1259139|9165729.00
914883|9165479.67
201491|9165291.40
934666|9164928.56
571505|9164882.43
1185109|9164876.67
213146|9164851.44
324717|9164637.74
435860|9163834.12
1269920|9163758.00
1579528|9163754.08
1826773|9163359.40
902416|9162451.61
1559903|9162094.41
656901|9162035.82
658875|9162005.16
425391|9161730.08
543632|9161546.05
1998938|9161507.69
184512|9161267.52
1188830|9161029.14
1609931|9161002.86
1142598|9160776.30
697060|9160625.41
1879172|9160487.52
1962902|9160378.24
719208|9160098.00
572572|9160094.14
994249|9159690.60
1138277|9159233.88
1035191|9158781.80
1589233|9158691.36
1888305|9158568.93
883028|9158496.60
348094|9158374.56
425848|9157910.19
238535|9157362.91
28726|9157335.52
464488|9156973.52
849715|9156353.25
1514083|9156328.51
178934|9156320.01
67313|9156209.50
1413716|9155546.62
289689|9155301.95
605089|9154288.37
941939|9151896.48
541691|9151717.95
1730671|9150570.60
1349889|9150095.37
196656|9150089.64
1874926|9149798.82
998502|9149401.80
1924605|9149145.92
843047|9149144.40
933517|9148563.60
340023|9148332.16
1237794|9147983.18
622136|9147875.31
788751|9147695.04
715975|9147436.76
1445741|9147033.10
1280287|9146602.52
1527563|9146462.00
1737429|9146400.00
1083319|9146298.86
459081|9145300.48
1307122|9145021.83
1805186|9144997.68
1285662|9143985.84
973213|9143965.52
1861343|9142604.96
777592|9142452.45
1757617|9141999.90
1211708|9141855.42
551414|9141827.48
1498997|9141811.41
1411166|9141716.76
656068|9141267.50
593807|9140988.54
328878|9140899.86
788923|9139892.36
220306|9139592.80
1731313|9138874.28
453798|9138636.00
1586437|9138528.72
58390|9138418.76
885760|9138166.08
602011|9137834.16
1074926|9137663.60
421524|9137609.72
1624929|9137541.23
202122|9136988.31
185721|9136838.98
1981892|9136712.97
164118|9136610.37
837049|9136100.52
1365892|9136085.41
404322|9135992.36
887290|9135883.89
668297|9135807.30
1974456|9135791.67
996888|9135500.30
1403350|9135296.52
1136503|9134952.48
1225318|9134940.99
1525166|9134507.98
1475854|9133811.18
1223551|9133628.95
1663390|9133256.30
1902406|9133153.77
1243152|9132957.76
441461|9132766.14
1890098|9132695.75
423677|9132287.43
1863458|9131982.05
1722766|9131781.12
1036940|9131775.51
1169872|9131650.48
220797|9131307.39
1865337|9131274.60
770477|9131170.40
1538771|9131003.11
1385801|9130906.96
805087|9130888.62
1716398|9130495.50
1340862|9130419.22
1792231|9130353.13
934554|9130230.81
1413658|9129596.30
1947886|9129452.35
1565710|9129434.97
1514061|9128286.01
928985|9128268.00
1756458|9128228.34
1686451|9128143.44
1103425|9127671.00
1744777|9127560.05
1055804|9126881.00
550934|9126406.40
309877|9126402.59
503748|9126022.62
1162878|9125930.85
1862608|9125867.51
1685235|9125814.54
1664140|9125585.20
1964724|9125462.22
1876161|9125059.56
1549174|9124975.42
1545522|9124174.78
73858|9124097.24
733911|9123964.50
1793342|9123666.42
1112278|9123135.39
1541477|9123110.91
518898|9122888.07
471497|9122595.30
1932432|9122224.85
360753|9122168.34
1245862|9121962.99
601332|9121668.51
1105301|9121659.30
97202|9121506.36
1594229|9121441.77
122889|9121440.25
680989|9120402.80
873097|9119983.34
1715736|9119914.14
583430|9119752.38
1175939|9119658.64
685146|9119457.01
1794883|9118724.31
208202|9118565.31
1210484|9117919.65
1544992|9117759.09
1115870|9117002.07
1882931|9116374.75
742088|9115984.00
609058|9115636.42
502416|9115510.83
448082|9115507.94
1902373|9115451.52
343348|9115270.62
316038|9115269.90
709596|9114547.46
1548914|9114444.27
998621|9114397.49
1508466|9114238.96
429049|9114236.60
1036496|9112885.72
1210812|9111842.85
582184|9111834.01
913762|9111712.50
201400|9111645.72
1144647|9111434.43
1022458|9110596.04
1552504|9110479.56
325150|9110307.36
1682919|9109856.85
1441577|9109806.00
951870|9109402.56
227027|9109339.65
319254|9109277.76
20520|9109256.51
705278|9108850.50
553590|9108112.98
106501|9108094.59
1676161|9106142.10
11760|9106037.10
314899|9105948.88
1151295|9105773.88
1410186|9105095.94
1893029|9104235.79
725148|9103800.00
1602474|9103668.48
950568|9103570.29
1365532|9103418.55
1254707|9103281.40
1587984|9102175.63
1720662|9102116.16
324376|9101387.84
1084737|9101024.40
1913903|9099910.01
1575948|9099403.59
837716|9099010.94
268004|9098898.71
514083|9098693.66
146346|9098628.00
317739|9098605.62
1497575|9097167.20
1135257|9096890.90
469724|9096607.08
370734|9096117.70
653100|9095615.80
1404507|9095064.80
1427223|9095049.34
53091|9094978.80
709782|9094592.29
513292|9094356.02
1103204|9094176.78
588529|9094101.60
62580|9094092.48
1182902|9094026.81
1551632|9093958.72
1387185|9093097.26
1671317|9092921.73
1001031|9092773.68
141977|9092684.55
1038319|9092369.26
834528|9092234.30
402936|9091896.13
230623|9091853.36
1556464|9091784.52
312908|9091763.54
481764|9091587.00
1373986|9090723.72
333229|9090215.91
62540|9090196.38
11788|9089999.91
1124171|9089227.35
624212|9088482.42
1215966|9088383.20
849877|9088051.75
512795|9087999.56
1963198|9087995.40
955570|9087419.98
1428217|9086504.83
313397|9086347.38
1675352|9086022.00
1019098|9085746.92
1334518|9085660.60
1433531|9085398.90
1510425|9084943.69
1079164|9084931.92
534286|9084843.60
851945|9084477.60
617776|9083881.88
167621|9083490.14
493327|9082737.48
1089439|9081670.37
778858|9081660.63
1978620|9081611.25
1406746|9081295.21
177317|9081276.48
1812367|9080640.45
1893594|9079894.55
1306226|9079775.25
113784|9079729.68
437379|9078734.14
634530|9078711.50
795389|9078364.80
1265047|9078262.27
819467|9077958.67
1832081|9077316.90
216460|9076663.98
295799|9076523.21
461701|9076181.06
718286|9076176.12
256786|9075971.51
904174|9075955.20
1662409|9075946.88
278328|9075794.13
16836|9075715.44
460757|9075332.80
1954097|9074118.57
1044148|9074090.14
835440|9073671.00
1279023|9073585.41
1210511|9073214.12
501601|9072870.14
829391|9072843.90
331898|9072711.96
3851|9072657.24
1900631|9072610.17
1796610|9072575.86
1866846|9072563.17
1065452|9072490.05
1835880|9072117.45
1214627|9072039.27
284664|9071954.81
1770560|9071944.21
1172652|9071906.40
503271|9071355.80
482324|9071244.32
1626595|9071195.04
1824932|9070972.35
1489060|9070704.69
396969|9070356.75
783843|9070202.68
1679649|9069515.11
1291886|9068935.68
1731212|9068190.40
1216449|9067656.00
1516765|9067540.16
1398297|9066954.42
1017801|9066922.98
1431379|9066848.40
1390692|9066345.20
1597105|9066241.99
695667|9066193.50
903367|9065854.60
1129102|9065830.62
1944324|9064708.68
392337|9064539.64
1906594|9064219.65
1548501|9064194.05
1989398|9064071.50
1259387|9063658.86
543777|9063565.40
1837282|9063435.81
1146452|9062862.27
1991968|9062716.92
380360|9062557.17
50551|9062434.72
580397|9061882.00
1184783|9061120.64
1287058|9059933.26
690943|9059842.74
168641|9059748.90
1599919|9059710.20
171874|9059356.44
322687|9059029.93
1352664|9059025.09
745931|9059012.28
1041226|9058686.00
1650872|9058382.38
86670|9058364.89
1614393|9058357.17
1890587|9057649.50
1204961|9057444.90
522554|9057257.38
911662|9057198.78
1924776|9056657.61
1338644|9056611.56
416199|9055989.76
166432|9055814.18
1963212|9055037.12
19953|9054919.68
1002548|9054669.60
1419696|9054438.16
943487|9053700.60
1334369|9053511.74
94692|9053482.71
1796558|9052298.64
843883|9052273.29
393846|9052232.25
539595|9051669.64
1682813|9051346.45
1737402|9050954.52
326679|9050931.60
677051|9050669.20
1243195|9050297.55
1142866|9050277.90
1978471|9050265.00
1920528|9050119.53
443883|9049969.50
597804|9049969.35
853439|9049540.18
1055251|9049428.04
767025|9049284.79
1136225|9049026.78
665198|9048855.66
1918834|9048489.94
482678|9048211.92
1194878|9048100.02
821331|9047620.15
111848|9047337.43
1272488|9047313.60
1797427|9046674.44
1958125|9046424.34
1147547|9046100.56
1435716|9046100.21
727485|9045966.36
960206|9045877.54
639098|9044890.26
1208563|9044555.12
1949183|9044551.88
1151986|9044337.77
1949079|9044202.51
34687|9043751.80
1754936|9043156.50
475612|9042931.12
562085|9042678.38
693873|9042023.76
1484407|9042007.15
1954441|9041971.20
742046|9041521.30
200254|9041224.50
8823|9040855.10
972787|9040704.80
1502819|9040488.30
58989|9040388.28
1668590|9040358.34
773630|9040018.72
425875|9039702.42
314569|9039522.75
1308873|9039133.83
69320|9038292.80
1221262|9037124.20
1127237|9036866.34
729794|9036604.32
356109|9036567.33
484910|9036129.86
138969|9035478.32
84731|9034775.88
1620858|9034168.00
1455946|9034103.16
1810239|9034071.47
873530|9034004.76
1864838|9033666.30
1887030|9032794.21
1276387|9032345.27
555381|9031942.28
1601372|9030659.90
1333018|9030445.70
1193815|9030053.15
1862407|9030048.00
666722|9029994.48
142473|9029696.80
1581556|9029333.28
863375|9029162.90
1786657|9028969.84
509700|9028797.24
1899857|9028441.50
1673037|9028279.68
453811|9028242.24
39410|9028000.74
60602|9027994.06
1611281|9027743.40
1714038|9027463.40
21755|9027327.33
989817|9027155.76
1275335|9027142.40
1609853|9026857.38
24661|9026355.91
940744|9025565.00
1036888|9024878.25
545905|9024602.51
1346587|9024562.12
393505|9024472.42
1392927|9023961.90
4005|9023227.44
1809552|9022762.68
608917|9022610.15
1960499|9021981.82
1434163|9021857.46
509522|9021387.63
646917|9021062.50
1563841|9020769.05
1333044|9020413.02
519178|9020256.00
901817|9020204.34
1287818|9020105.82
17910|9019688.45
9035|9019661.85
1951888|9019636.81
506223|9019165.98
1559347|9018906.88
1575037|9018796.50
263329|9018750.13
266081|9018576.12
1720914|9018360.31
1008280|9018282.26
1388579|9018178.56
1854964|9017935.16
1335585|9017512.24
1297535|9017481.60
132826|9017286.74
1095808|9017281.20
1920429|9017009.86
1433012|9016601.28
443954|9016264.21
949242|9016248.96
1020110|9015911.79
901671|9015540.02
1564142|9015474.72
103242|9015305.32
734585|9014839.20
39731|9014746.95
1327340|9014112.38
747951|9014052.30
51404|9014041.80
1088299|9012421.07
1922829|9011677.53
1877298|9011319.75
1021264|9011278.98
1787433|9011077.80
545818|9010984.71
616654|9010910.58
493568|9009893.50
1595286|9009853.02
1948948|9009776.11
1163740|9009521.25
176346|9009290.16
1114539|9009111.99
808100|9008734.88
763562|9008650.24
753452|9008138.19
1154917|9008057.10
169361|9007822.08
547462|9007718.62
444868|9007499.64
265785|9007304.04
1047148|9007260.46
957811|9006939.81
787998|9006617.20
308445|9006572.76
852525|9006505.64
1047408|9006184.65
1818574|9006135.24
443503|9006015.57
747274|9005925.82
1892265|9005571.96
948087|9005114.71
927166|9004816.80
1161351|9004432.44
358435|9004347.00
383364|9004200.18
478338|9003864.90
1568437|9003864.73
841656|9003770.90
752529|9003542.10
489079|9003495.46
878420|9003203.04
1809796|9003171.96
1707123|9002486.55
442511|9002324.64
1910959|9001922.28
1769785|9001594.15
504683|9001500.34
857026|9001370.39
1836629|9001003.60
368083|9000821.20
11496|9000803.97
947491|9000747.36
814227|9000662.96
1753681|9000164.04
1159533|9000112.00
1229808|8999954.80
721612|8999043.48
1352594|8998528.30
1630811|8998404.48
1622960|8998216.14
1453719|8998214.40
218176|8998034.36
1066390|8997803.61
727098|8997489.51
293117|8997325.94
123707|8997166.08
1395722|8997148.85
680843|8996814.20
791928|8996504.92
802477|8996460.40
45690|8996393.33
743152|8996067.31
494384|8995979.88
878731|8995740.00
475160|8995736.75
1975124|8995475.32
368351|8995130.49
1354466|8995017.54
6458|8994727.53
1647032|8994259.08
887238|8994045.93
1288367|8993790.75
1937052|8993633.04
416101|8993554.96
7508|8993393.92
328494|8993292.08
1670007|8993240.13
343351|8993107.68
1634100|8992596.93
189738|8991724.46
935854|8991710.80
1658776|8991424.26
943482|8991028.50
173456|8990721.25
1566372|8990004.30
681674|8989740.36
451664|8989735.24
789611|8989289.50
889683|8989278.48
1098734|8989051.50
1294265|8989015.62
1399835|8988994.70
939203|8988991.38
243472|8988949.35
39635|8988686.85
1107723|8987888.16
458427|8987666.16
74889|8987327.06
659291|8987296.50
775379|8986962.23
725745|8986874.00
599337|8986565.97
1563066|8986527.18
1691978|8986392.36
778105|8986337.80
1860113|8985706.93
1806452|8985555.60
1745939|8985190.44
1506381|8985190.27
350283|8985148.12
267858|8983697.84
1910165|8983508.96
1466494|8983409.96
1117260|8982750.60
1828784|8982639.45
412873|8982335.16
643864|8982084.85
222420|8981794.57
1468145|8981432.96
1103647|8981423.51
625864|8981142.24
1113214|8980992.75
1035945|8980585.88
158243|8979929.48
1393815|8979598.50
722310|8978582.80
1675103|8978577.52
225738|8978576.86
1678599|8978330.25
614608|8978315.82
1750150|8978048.94
1620458|8977888.58
145761|8977531.50
1593834|8977145.20
1435723|8977119.76
72791|8976622.92
988963|8976312.05
708268|8976034.00
1164979|8975976.10
1903739|8975704.40
1339834|8975556.00
776820|8975486.24
292|8975093.05
1358225|8974902.88
1831520|8974701.97
935654|8974563.43
998424|8974225.48
214249|8974151.34
1032881|8974111.96
1496761|8974075.60
710739|8974055.20
3136|8973940.82
1586990|8973604.80
1459197|8973354.28
1674558|8973198.75
401435|8972681.72
1260076|8972094.18
1795745|8971941.29
1306316|8971720.66
599090|8971364.92
865741|8971322.78
971878|8971261.83
484407|8970905.84
1665112|8970825.22
1663571|8970727.08
1500712|8970601.95
1370507|8970512.04
1448318|8970259.20
563878|8970035.88
1341577|8969799.55
1876330|8969632.12
1192775|8969039.76
1660600|8968958.18
1943385|8968685.10
177316|8968625.26
1611143|8968312.35
1961653|8968060.06
1350342|8967348.80
491887|8967313.19
1450637|8967289.69
997533|8967244.80
1675916|8966154.09
1169400|8965920.96
418510|8965530.09
1077182|8965323.18
1678694|8965191.56
528948|8964876.67
419071|8964614.65
894168|8964396.19
15022|8964064.20
588197|8963576.85
465653|8963285.87
947050|8963190.60
830820|8963185.77
489102|8963179.51
428182|8963144.40
263908|8963001.25
305241|8962540.24
1739088|8962498.14
1454445|8962468.59
642961|8962336.30
647507|8962188.86
480049|8962065.28
963860|8961756.55
348333|8961628.16
1044433|8961461.76
1638893|8961162.16
1414465|8960722.40
1798163|8959645.68
966719|8959425.78
1487944|8959200.60
996466|8959161.33
1485233|8958907.14
606502|8958651.13
733497|8958132.00
376823|8957373.10
28615|8957146.89
1848562|8957008.68
611023|8956910.40
656562|8956873.24
57316|8956287.76
1117652|8955994.73
1971932|8955660.06
694953|8955043.00
1955944|8954956.00
1574108|8954634.24
315545|8953645.96
1111148|8953628.76
1298728|8953401.35
699507|8953331.52
473705|8953212.25
152249|8952905.79
252616|8952616.88
596101|8952485.80
1367605|8952362.56
1729567|8951910.48
831959|8950786.36
56786|8950498.59
480360|8950479.72
1630894|8950436.56
408950|8950360.16
1215502|8950254.88
1263165|8949909.00
17577|8949484.80
1894104|8949079.22
543673|8948916.72
828038|8948611.20
910461|8948485.05
959563|8948307.24
575958|8948009.33
13470|8947949.76
1314259|8947931.01
1677604|8947795.98
1104520|8947750.42
740181|8947692.96
418622|8947526.88
1979308|8947455.30
437425|8946950.04
1905770|8946788.35
1269074|8946666.30
62785|8946663.00
1732935|8946657.44
1266436|8946241.00
630102|8945728.16
1462112|8945692.21
780967|8945470.20
1375882|8945447.71
874624|8944436.84
155092|8944217.73
172845|8944200.06
747508|8943867.12
274943|8943206.78
1439162|8943058.11
173751|8942914.28
853147|8942776.23
1148565|8942744.31
1228078|8942670.96
1676350|8942642.40
583836|8942638.04
727903|8942633.40
1743613|8942603.78
1722730|8942556.72
1507359|8941882.04
546584|8941305.92
1096266|8941143.12
320206|8941108.68
886591|8941006.32
48158|8940729.60
1469922|8940690.45
182714|8940523.73
1446148|8939462.40
1119026|8939421.60
30982|8939421.12
1686284|8937959.40
1758110|8937760.59
1713495|8937672.49
91783|8937620.54
21819|8937518.02
1001324|8937414.00
1566305|8937351.08
527254|8937192.12
947045|8937105.80
1106764|8936941.59
472907|8936932.61
658281|8936817.20
1241415|8936280.00
1082855|8936245.11
976611|8935982.65
1260041|8935788.18
1062686|8935327.16
1581376|8934833.60
1453908|8934340.86
706438|8933937.68
1274020|8933916.14
1667185|8933250.24
595079|8933154.12
1752987|8932704.85
1832969|8932318.10
122405|8932161.70
1455974|8932009.52
1820275|8931232.77
1481403|8930904.78
456047|8930162.56
1211994|8930060.88
487446|8929899.36
1342953|8929542.36
1341143|8929254.60
1661275|8929182.72
1148548|8929099.46
36996|8928522.67
1731068|8927909.10
1000134|8927779.93
1791728|8927418.90
1241659|8927391.80
1528588|8927274.40
1093766|8927165.30
245306|8926496.00
221925|8925887.05
1069691|8925849.32
1286580|8925695.82
1316999|8925384.24
908827|8925375.57
713945|8924560.16
1823189|8923781.30
1412580|8923581.74
202225|8923562.10
1228948|8923223.98
950819|8922841.74
1552792|8922719.30
879546|8922513.60
386522|8922404.50
850741|8922064.32
1600149|8921802.51
225067|8921430.00
1047982|8921092.32
489992|8921028.64
941420|8920882.92
621431|8920858.31
1667434|8920206.11
1638719|8920049.60
1710637|8919493.38
925962|8919163.84
1290777|8919112.62
963160|8918765.68
720512|8918595.54
1643633|8918312.44
1850040|8918231.28
702682|8917780.53
1160590|8917780.23
571357|8917556.49
931502|8916548.56
334177|8915876.40
1733264|8915765.53
1299083|8915747.25
1415816|8915741.10
1748671|8915495.90
81163|8915355.75
1970703|8915070.05
1853734|8914748.32
877236|8914114.80
1071406|8913384.32
338671|8913171.84
1851635|8912968.48
1438720|8912717.78
1388764|8912654.10
1122686|8912587.20
75256|8912227.20
134303|8912131.84
1146973|8911911.19
1377185|8911110.25
1709777|8911109.73
786655|8910970.08
798079|8910204.26
1650020|8910022.32
751725|8909634.58
350128|8909609.07
121284|8909496.72
1923267|8909429.88
1500809|8908920.00
58756|8908772.86
1280178|8908765.12
1657677|8908475.40
1619978|8908154.56
1922746|8908079.40
1168938|8908050.86
709712|8908008.64
351269|8907841.46
1681185|8907804.36
1895314|8907685.28
615516|8907586.92
989461|8907540.28
369730|8907443.76
882875|8907163.90
1652498|8906474.08
197544|8906413.50
443936|8905480.90
1671154|8905325.76
135932|8905282.95
403753|8904909.09
667774|8904676.22
1469071|8904621.60
656041|8904064.92
113170|8904002.96
586078|8903786.29
1297424|8903697.94
1970946|8903353.74
950914|8903209.35
462994|8903113.56
1599903|8902646.40
1364151|8902198.78
753041|8902148.16
33148|8901961.97
741618|8901764.58
309608|8901566.52
443138|8901242.68
1001182|8901144.00
8015|8900949.97
1774355|8900850.75
1047450|8900711.40
1871524|8900057.98
674871|8900001.66
1134124|8899968.00
1294371|8899891.89
1711965|8899541.30
1220166|8899341.30
702082|8898832.60
1031149|8898697.28
1818746|8898667.92
1495314|8898503.72
627653|8898444.46
856233|8898286.45
773715|8898275.15
287425|8898134.56
886764|8898110.32
51673|8898067.25
936531|8897859.54
749972|8897856.94
246603|8897757.56
283738|8897449.80
1262875|8897439.84
1743203|8897398.91
1751783|8897115.76
958624|8897054.58
234406|8896971.00
1353854|8896939.40
81226|8896779.62
254164|8896444.88
1903558|8895894.47
1283274|8895403.76
157116|8895317.92
1966|8895117.06
1586477|8894941.25
721279|8894781.65
717465|8894201.56
103073|8894159.00
820048|8893938.53
150106|8893553.13
855599|8893421.30
1759757|8893361.12
994169|8892541.06
1948197|8892166.08
276150|8891794.68
1043613|8890819.91
738331|8890748.36
789684|8890502.40
1669910|8890151.30
1101180|8890128.64
191919|8889932.12
1891903|8889810.50
544334|8889240.23
1827063|8889140.78
557952|8888699.44
688060|8888386.31
1995745|8888000.14
676281|8887950.72
397033|8887683.33
1780792|8887385.35
854238|8887250.51
953444|8887239.72
732222|8886832.57
109784|8886819.30
1229569|8886797.04
725158|8886784.88
325460|8886731.04
1464599|8886582.36
1449861|8886373.40
716989|8885664.34
789500|8885467.99
1730520|8885070.63
243086|8884847.79
139368|8884774.08
1286903|8884647.50
1363047|8884609.74
1385037|8883784.39
753052|8883533.29
1857125|8883477.30
709644|8883312.17
1025618|8883306.60
1188152|8883121.00
1339590|8883057.59
1097484|8882735.68
694718|8882651.42
1476271|8882195.62
137287|8882174.73
1297880|8882104.46
1619367|8882057.20
1129505|8881953.32
325805|8881501.23
1653969|8881195.35
1420428|8880713.91
1009396|8880698.40
1509212|8880594.75
1557613|8880512.40
624128|8879904.49
66388|8879695.72
1464903|8879641.45
44442|8879363.46
761774|8879358.40
660499|8879228.29
643793|8879125.23
1866336|8878613.31
1762080|8878604.56
1152167|8877860.84
1099690|8877479.84
181386|8876659.10
1477252|8876453.58
1493041|8876310.75
1141033|8876301.15
710494|8876062.08
1272500|8875936.39
309597|8875913.55
1298587|8875476.00
1144395|8875351.59
584475|8875109.76
111787|8874974.66
1499600|8874931.20
1325288|8874332.99
1148505|8874113.82
1541586|8873851.75
256045|8873850.60
1931830|8873512.94
883071|8873399.58
1570001|8873006.76
1091979|8872770.67
1771484|8872133.25
458036|8871667.60
1324848|8871376.46
1208120|8871345.61
1053862|8871291.12
599928|8871205.68
1545537|8871174.82
1950788|8870809.20
1832166|8870791.57
893625|8870243.65
1279551|8870161.90
1385087|8869752.54
1519547|8869560.08
626059|8869458.02
895828|8869119.98
732177|8868918.96
569198|8868901.50
1554563|8868844.67
1058484|8868362.76
1912490|8867514.45
1549342|8867221.35
942895|8866911.42
355099|8866858.08
1395666|8866355.14
1895439|8866254.93
50532|8866121.48
1418388|8865731.88
1975695|8865582.99
889105|8865401.16
1447032|8865389.58
1020927|8865374.24
1191113|8864927.61
578021|8864889.60
166210|8864881.29
1734769|8864842.63
1020943|8864525.67
757361|8864421.63
1372217|8864405.55
1370956|8864222.85
1535880|8863875.00
344458|8863685.60
108012|8863632.38
126677|8863559.48
1328349|8863239.01
1924078|8863171.60
625829|8862910.16
53112|8862876.98
1944575|8862530.28
557350|8862494.19
1353444|8862407.30
1743724|8862385.56
566771|8862049.56
431107|8861930.28
1710751|8861822.76
132986|8861335.20
170239|8861304.27
1386468|8861281.92
1402747|8860745.82
1925850|8860514.56
1737305|8860510.34
1002082|8860463.25
823723|8860439.34
1964616|8860267.84
1287570|8859742.40
1060137|8859729.06
690955|8859603.15
1544659|8859482.46
756040|8859398.22
1043322|8858947.04
303595|8858802.74
538341|8858800.50
1493232|8858678.40
307713|8858653.20
426063|8858637.14
548708|8858414.48
1565086|8858382.50
621492|8858146.70
840019|8857970.68
1439198|8857779.19
1849908|8857682.76
1947153|8856957.16
1407924|8856893.23
147058|8856758.97
1082085|8856436.14
1508844|8856025.08
1702292|8855950.16
163492|8855825.91
1583038|8855494.50
1041300|8855453.20
1946093|8855311.68
1350323|8855251.09
1794384|8854943.25
773672|8854596.09
1397004|8854150.51
111080|8853920.80
1731118|8853765.54
1179491|8853733.70
1836867|8853148.08
1666587|8853057.36
1875303|8852656.67
1874821|8852636.22
1648616|8852298.31
189398|8851926.69
1104420|8851815.84
1264298|8851809.12
1883823|8851605.60
1653749|8851454.82
1998395|8850956.84
1168144|8850798.40
1964710|8850607.50
1995818|8850601.42
1712362|8850448.80
1682214|8850289.42
582972|8850084.88
1034731|8850041.12
1177645|8849608.44
1633371|8849495.82
531297|8849313.00
610632|8849140.52
1122028|8848461.65
178861|8848459.55
595579|8848429.20
400059|8847540.69
1085871|8847468.98
579540|8847145.99
1293079|8847046.27
1758918|8846024.32
1609039|8845967.51
1682300|8845874.37
1173489|8845805.60
1508984|8845573.42
34566|8845319.25
57166|8845308.07
1746055|8845305.50
1722653|8845295.22
1166112|8845237.03
1857852|8844952.18
629962|8844717.82
1251398|8844546.69
1180005|8844408.23
1898634|8844037.74
174132|8843984.52
1719391|8843848.54
1208786|8843785.35
729469|8843762.37
