num,str
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
A,TEXT1
